company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q2,,2011-06-30,2011-08-03 16:35:11+00:00,924700000.0,2011000000.0,815800000.0,-375700000.0,363000000.0,0.0,3083300000.0,68000000.0,2619500000.0,,727300000.0,3427700000.0,580000000.0,2031500000.0,19300000.0,,,190700000.0,750900000.0,145700000.0,,,,,480200000.0,460100000.0,,,,,608700000.0,649600000.0,,9026200000.0,1787400000.0,3167700000.0,2390100000.0,1787400000.0,1806700000.0,7219500000.0,9026200000.0,3827000000.0,4829400000.0,0.0,-1528900000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q1,,2011-03-31,2011-05-04 17:04:52+00:00,930600000.0,1961100000.0,810100000.0,-457400000.0,399300000.0,0.0,3179200000.0,33000000.0,2554300000.0,,753900000.0,3236400000.0,581300000.0,2080900000.0,19600000.0,,,171000000.0,824400000.0,137600000.0,,,,,465000000.0,454400000.0,,,,,650400000.0,281800000.0,,8966400000.0,2238100000.0,3112300000.0,2022500000.0,2238100000.0,2257700000.0,6708700000.0,8966400000.0,3773200000.0,4686200000.0,0.0,-1134100000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,FY,,2012-12-31,2014-02-26 17:30:24+00:00,1210300000.0,1878800000.0,825200000.0,-1029200000.0,430700000.0,0.0,3143100000.0,,1436400000.0,,382900000.0,3420200000.0,510200000.0,1616600000.0,15900000.0,,445100000.0,,1392200000.0,,,,,,404300000.0,327700000.0,,,157700000.0,,-496100000.0,18400000.0,,7262700000.0,52800000.0,2977400000.0,2053900000.0,52800000.0,68700000.0,7194000000.0,7262700000.0,2668700000.0,5140100000.0,,-1565000000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q3,,2012-09-30,2012-11-01 16:24:50+00:00,1094500000.0,2035900000.0,830000000.0,-839000000.0,392900000.0,0.0,3135700000.0,14200000.0,2269400000.0,,547100000.0,3422300000.0,546500000.0,1668400000.0,18900000.0,,,,1118700000.0,149400000.0,,,,,680100000.0,324100000.0,,,,,399800000.0,364100000.0,,8303900000.0,1131300000.0,3138900000.0,2288600000.0,1131300000.0,1150200000.0,7153700000.0,8303900000.0,3496600000.0,4865100000.0,0.0,-1565200000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q2,,2012-06-30,2012-08-01 16:43:08+00:00,946900000.0,1944900000.0,765200000.0,-881200000.0,369000000.0,0.0,3131800000.0,25900000.0,2218400000.0,,542500000.0,3418400000.0,505000000.0,1718900000.0,19000000.0,,,,1220000000.0,136400000.0,,,,,638800000.0,326600000.0,,,,,375300000.0,343000000.0,,8099800000.0,1060700000.0,2981200000.0,2055100000.0,1060700000.0,1079700000.0,7020100000.0,8099800000.0,3399700000.0,4965000000.0,0.0,-1565200000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q1,,2012-03-31,2012-05-02 16:08:04+00:00,973800000.0,1858800000.0,758400000.0,-820600000.0,415000000.0,0.0,3127000000.0,44300000.0,2228200000.0,,568300000.0,3408500000.0,518900000.0,1802800000.0,19400000.0,,,,1278200000.0,137700000.0,,,,,638800000.0,355300000.0,,,,,333400000.0,346800000.0,,8212800000.0,1072400000.0,2974700000.0,2079000000.0,1072400000.0,1091800000.0,7121000000.0,8212800000.0,3435300000.0,5042000000.0,0.0,-1567400000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,FY,,2013-12-31,2015-02-25 16:38:10+00:00,1143000000.0,1832300000.0,814800000.0,-488100000.0,1028400000.0,0.0,3106100000.0,,1436300000.0,,315900000.0,3587000000.0,501200000.0,1430100000.0,21900000.0,,118800000.0,,419300000.0,,,,,,375500000.0,349500000.0,,,199700000.0,,-473400000.0,270900000.0,,7238200000.0,631800000.0,3561600000.0,2228700000.0,631800000.0,653700000.0,6584500000.0,7238200000.0,2246500000.0,4355800000.0,0.0,-1512800000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q3,,2013-09-30,2013-11-05 16:41:46+00:00,1100300000.0,1916100000.0,780800000.0,-1039300000.0,462800000.0,0.0,3101500000.0,,1435000000.0,,335000000.0,3240100000.0,538600000.0,1450900000.0,17500000.0,,449400000.0,,1330000000.0,,,,,,373100000.0,338500000.0,,,141100000.0,,-530200000.0,275900000.0,,7102000000.0,18900000.0,3058600000.0,2157000000.0,18900000.0,36400000.0,7065600000.0,7102000000.0,2592500000.0,4908600000.0,,-1513100000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q2,,2013-06-30,2013-07-30 17:01:17+00:00,961100000.0,1804700000.0,695400000.0,-1044000000.0,354400000.0,0.0,3098700000.0,,1432700000.0,,349600000.0,3237700000.0,493300000.0,1487600000.0,14200000.0,,448200000.0,,1344600000.0,155000000.0,,,,,376100000.0,330100000.0,,,,,-497600000.0,277600000.0,,6901600000.0,40900000.0,2807400000.0,1934100000.0,40900000.0,55100000.0,6846500000.0,6901600000.0,2606600000.0,4912400000.0,0.0,-1516200000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q1,,2013-03-31,2013-04-25 16:32:37+00:00,1030900000.0,1851800000.0,698400000.0,-1022900000.0,302900000.0,0.0,3100100000.0,,1431900000.0,,366400000.0,3512200000.0,504400000.0,1544900000.0,13300000.0,,447900000.0,,1366400000.0,155300000.0,,,,,401300000.0,326900000.0,,,,,-515900000.0,21600000.0,,7006800000.0,37100000.0,2814400000.0,1750900000.0,37100000.0,50400000.0,6956400000.0,7006800000.0,2647500000.0,5205500000.0,0.0,-1524200000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,FY,,2014-12-31,2015-11-05 16:51:22+00:00,1296600000.0,2033800000.0,867300000.0,-773600000.0,527900000.0,0.0,3365200000.0,,1706600000.0,,423700000.0,3429100000.0,586200000.0,1515500000.0,26600000.0,,234100000.0,,826900000.0,,,,,,386100000.0,395600000.0,,,225400000.0,,-559100000.0,203400000.0,,7639300000.0,593800000.0,3373300000.0,2367300000.0,593800000.0,620400000.0,7018900000.0,7639300000.0,2750500000.0,4651600000.0,0.0,-1438700000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q3,,2014-09-30,2014-11-05 17:23:20+00:00,1219800000.0,2169600000.0,862400000.0,-499800000.0,269200000.0,0.0,3360600000.0,,1729100000.0,,458600000.0,3427300000.0,652800000.0,1579900000.0,23000000.0,,83300000.0,,355600000.0,,,,,,392600000.0,449900000.0,,,231800000.0,,-526600000.0,333500000.0,,7566900000.0,895400000.0,3323400000.0,2415700000.0,895400000.0,918400000.0,6648500000.0,7566900000.0,2663600000.0,4232800000.0,0.0,-1438800000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q2,,2014-06-30,2014-07-30 16:41:15+00:00,1124500000.0,2083300000.0,817500000.0,-485800000.0,288900000.0,0.0,3356500000.0,,1736600000.0,,481400000.0,3428900000.0,586400000.0,1650000000.0,20400000.0,,86700000.0,,377800000.0,,,,,,389300000.0,477000000.0,,,244300000.0,,-536900000.0,406400000.0,,7546900000.0,894400000.0,3202900000.0,2348400000.0,894400000.0,914800000.0,6632100000.0,7546900000.0,2694000000.0,4283700000.0,0.0,-1439400000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q1,,2014-03-31,2014-05-01 17:05:51+00:00,1104900000.0,2018900000.0,815100000.0,-496100000.0,308400000.0,0.0,3357900000.0,,1735500000.0,,502300000.0,3627200000.0,581700000.0,1699600000.0,19600000.0,,87500000.0,,404000000.0,,,,,,391200000.0,479400000.0,,,269300000.0,,-549700000.0,278300000.0,,7594400000.0,865900000.0,3178300000.0,2198300000.0,865900000.0,885500000.0,6708900000.0,7594400000.0,2716500000.0,4510600000.0,0.0,-1446200000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,FY,,2015-12-31,2017-02-28 17:09:11+00:00,993900000.0,1237200000.0,462100000.0,-793200000.0,288700000.0,0.0,3498000000.0,,1085700000.0,,221000000.0,2186800000.0,352800000.0,696600000.0,13900000.0,,93100000.0,,297800000.0,,,1136200000.0,649400000.0,,229100000.0,217900000.0,1852100000.0,1542900000.0,86800000.0,,-620600000.0,231900000.0,,7279300000.0,682700000.0,3101700000.0,2337300000.0,682700000.0,696600000.0,6582700000.0,7279300000.0,3481000000.0,4245400000.0,0.0,-1401500000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q3,,2015-09-30,2015-11-05 16:51:22+00:00,1196400000.0,2059000000.0,793700000.0,-804600000.0,257300000.0,0.0,3494700000.0,,1737800000.0,,465700000.0,3216100000.0,639900000.0,1504000000.0,13800000.0,,179500000.0,,759700000.0,,,,,,399100000.0,381800000.0,,,228300000.0,,-637400000.0,460200000.0,,7470600000.0,648900000.0,3184500000.0,2450300000.0,648900000.0,662700000.0,6807900000.0,7470600000.0,2782100000.0,4357600000.0,0.0,-1403800000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q2,,2015-06-30,2015-08-04 17:28:39+00:00,1115800000.0,1976900000.0,722700000.0,-770400000.0,295400000.0,0.0,3491000000.0,,1758200000.0,,490300000.0,3434100000.0,617100000.0,1575200000.0,18300000.0,,167100000.0,,777100000.0,,,,,,393500000.0,392400000.0,,,218700000.0,,-597400000.0,312700000.0,,7492400000.0,719300000.0,3108100000.0,2151200000.0,719300000.0,737600000.0,6754800000.0,7492400000.0,2809100000.0,4603600000.0,0.0,-1403900000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q1,,2015-03-31,2015-05-07 16:11:13+00:00,1100100000.0,1981600000.0,727500000.0,-794200000.0,268700000.0,0.0,3334700000.0,,1697900000.0,,402500000.0,3431000000.0,560200000.0,1455500000.0,15700000.0,,227200000.0,,794100000.0,,,,,,378500000.0,390700000.0,,,233200000.0,,-588800000.0,203300000.0,,7205300000.0,542900000.0,3043700000.0,2030900000.0,542900000.0,558600000.0,6646700000.0,7205300000.0,2706100000.0,4615800000.0,0.0,-1408800000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,FY,,2016-12-31,2018-02-28 16:14:45+00:00,985300000.0,1331300000.0,541700000.0,-55700000.0,317500000.0,0.0,3469400000.0,,602000000.0,,171900000.0,2379200000.0,386800000.0,650300000.0,13500000.0,,108900000.0,,253500000.0,,,,,,234700000.0,193100000.0,,,136700000.0,,-2155400000.0,8200000.0,328700000.0,4268800000.0,-105700000.0,2501000000.0,1535200000.0,-105700000.0,-92200000.0,4361000000.0,4268800000.0,1117500000.0,2825800000.0,0.0,-1364000000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q3,,2016-09-30,2016-11-02 16:59:08+00:00,1172700000.0,2109300000.0,793300000.0,-815700000.0,411800000.0,0.0,3474700000.0,,1787300000.0,,403300000.0,3635300000.0,651100000.0,1342300000.0,14000000.0,,211100000.0,,718000000.0,,,,,,416000000.0,359200000.0,,,140300000.0,,-765600000.0,255600000.0,,7472500000.0,524400000.0,3312500000.0,2221600000.0,524400000.0,538400000.0,6934100000.0,7472500000.0,2817700000.0,4712500000.0,0.0,-1369000000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q2,,2016-06-30,2016-08-03 16:40:12+00:00,1047700000.0,1968400000.0,720000000.0,-791900000.0,290600000.0,0.0,3472100000.0,,1746200000.0,,404500000.0,2943800000.0,596800000.0,1375000000.0,13700000.0,,192600000.0,,724100000.0,,,,,,395600000.0,357500000.0,,,118500000.0,,-704000000.0,675600000.0,,7088200000.0,605800000.0,2974300000.0,2443300000.0,605800000.0,619500000.0,6468700000.0,7088200000.0,2738900000.0,4025400000.0,0.0,-1370400000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q1,,2016-03-31,2016-05-03 16:39:52+00:00,1009200000.0,1948600000.0,779500000.0,-776100000.0,263700000.0,0.0,3468900000.0,,1747100000.0,,420400000.0,2942900000.0,607300000.0,1412400000.0,13700000.0,,177000000.0,,659000000.0,,,,,,392200000.0,363600000.0,,,117400000.0,,-635100000.0,634400000.0,,7086100000.0,683800000.0,2937000000.0,2423100000.0,683800000.0,697500000.0,6388600000.0,7086100000.0,2736700000.0,3965500000.0,0.0,-1373900000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,FY,,2017-12-31,2019-02-27 16:02:25+00:00,1094700000.0,1417600000.0,447500000.0,-103700000.0,273400000.0,0.0,3444900000.0,,588500000.0,,143300000.0,2098900000.0,416800000.0,615100000.0,14700000.0,59400000.0,81700000.0,,215900000.0,,,,,,259000000.0,180200000.0,,,109100000.0,,-2225700000.0,10800000.0,,3904500000.0,-217600000.0,2216900000.0,1553000000.0,-217600000.0,-202900000.0,4107400000.0,3904500000.0,1072500000.0,2554400000.0,0.0,-1333100000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q3,,2017-09-30,2017-10-31 16:58:23+00:00,996500000.0,1382900000.0,463900000.0,-126500000.0,225800000.0,0.0,3451600000.0,,587600000.0,,150500000.0,2232200000.0,457100000.0,624600000.0,13900000.0,,123200000.0,,233400000.0,,,,,,252200000.0,175800000.0,,,152800000.0,,-2160600000.0,17900000.0,,3956700000.0,-176900000.0,2218600000.0,1478300000.0,-176900000.0,-163000000.0,4119700000.0,3956700000.0,1113500000.0,2641400000.0,0.0,-1341400000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q2,,2017-06-30,2017-08-02 16:24:40+00:00,911600000.0,1301500000.0,409700000.0,-143000000.0,224000000.0,0.0,3449900000.0,,607100000.0,,157500000.0,2233400000.0,392400000.0,633200000.0,13600000.0,,119700000.0,,236200000.0,,,,,,251800000.0,183300000.0,,,142300000.0,,-2140100000.0,19100000.0,2300000.0,3831800000.0,-175100000.0,2062500000.0,1340400000.0,-175100000.0,-161500000.0,3993300000.0,3831800000.0,1136100000.0,2652900000.0,0.0,-1341900000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q1,,2017-03-31,2017-05-03 16:36:09+00:00,884800000.0,1268900000.0,515100000.0,-78500000.0,244300000.0,0.0,3449000000.0,,603100000.0,,164500000.0,2234900000.0,375900000.0,637000000.0,14000000.0,,114200000.0,,246900000.0,,,,,,250500000.0,187300000.0,,,128500000.0,,-2215200000.0,12400000.0,120400000.0,3907300000.0,-188100000.0,2138000000.0,1412300000.0,-188100000.0,-174100000.0,4081400000.0,3907300000.0,1132300000.0,2669100000.0,0.0,-1343400000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,FY,,2018-12-31,2020-02-26 16:02:58+00:00,987300000.0,1298300000.0,347400000.0,-153800000.0,370600000.0,0.0,3404900000.0,,553400000.0,531300000.0,113300000.0,1875300000.0,329700000.0,531300000.0,14700000.0,91100000.0,66900000.0,,165700000.0,,0.0,,,,276200000.0,203200000.0,,,101100000.0,,-2225700000.0,216200000.0,,3640800000.0,-260100000.0,2099700000.0,1550900000.0,-260100000.0,-245400000.0,3886200000.0,3640800000.0,1009800000.0,2335300000.0,0.0,-1285500000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q3,,2018-09-30,2018-10-31 16:02:22+00:00,897600000.0,1359500000.0,390500000.0,-150500000.0,247000000.0,0.0,3413200000.0,,554300000.0,,120200000.0,1955300000.0,361800000.0,545700000.0,14400000.0,69700000.0,66100000.0,,180300000.0,,,,,,266500000.0,202100000.0,,,176900000.0,,-2200800000.0,222000000.0,,3698000000.0,-233900000.0,2145200000.0,1510100000.0,-233900000.0,-219500000.0,3917500000.0,3698000000.0,1007100000.0,2407400000.0,0.0,-1295800000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q2,,2018-06-30,2018-08-02 16:31:50+00:00,812300000.0,1303400000.0,378700000.0,-122000000.0,257000000.0,0.0,3411900000.0,,554200000.0,,127200000.0,2034100000.0,324400000.0,559200000.0,14300000.0,54300000.0,70000000.0,,192800000.0,,,,,,257400000.0,207800000.0,,,201000000.0,,-2255000000.0,221300000.0,,3653800000.0,-261800000.0,2085800000.0,1412300000.0,-261800000.0,-247500000.0,3901300000.0,3653800000.0,1008800000.0,2489000000.0,0.0,-1296700000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q1,,2018-03-31,2018-05-02 16:10:47+00:00,860800000.0,1345400000.0,349200000.0,-82700000.0,235200000.0,0.0,3413400000.0,,590700000.0,,136300000.0,1969400000.0,339900000.0,588700000.0,14500000.0,59400000.0,73300000.0,,202400000.0,,,,,,255300000.0,208600000.0,,,115800000.0,,-2232300000.0,219100000.0,,3680600000.0,-202800000.0,2036300000.0,1429100000.0,-202800000.0,-188300000.0,3868900000.0,3680600000.0,1055600000.0,2439800000.0,0.0,-1301200000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,FY,,2019-12-31,2020-07-29 16:21:42+00:00,852200000.0,1161600000.0,334200000.0,-176200000.0,190800000.0,0.0,3348900000.0,,457800000.0,500000000.0,99700000.0,1747200000.0,301800000.0,500000000.0,13400000.0,75800000.0,57800000.0,,175300000.0,,68700000.0,,,,462000000.0,375800000.0,,,98600000.0,,-2336800000.0,71200000.0,,3330100000.0,-383700000.0,1752800000.0,1326300000.0,-383700000.0,-370300000.0,3700400000.0,3330100000.0,1077300000.0,2374100000.0,0.0,-1219600000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q3,,2019-09-30,2019-10-30 16:02:08+00:00,803200000.0,1248900000.0,348800000.0,-173900000.0,144700000.0,0.0,3358200000.0,,554900000.0,,105600000.0,1928500000.0,338700000.0,513600000.0,13900000.0,76200000.0,57400000.0,,154100000.0,,,,,,465000000.0,338200000.0,,,111700000.0,,-2244700000.0,168400000.0,,3540500000.0,-290800000.0,1844000000.0,1320400000.0,-290800000.0,-276900000.0,3817400000.0,3540500000.0,1182900000.0,2497000000.0,0.0,-1230400000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q2,,2019-06-30,2019-07-31 16:02:01+00:00,779200000.0,1156600000.0,302800000.0,-154800000.0,220500000.0,0.0,3356400000.0,,553100000.0,,101000000.0,2019700000.0,335500000.0,520900000.0,14000000.0,82500000.0,65100000.0,,158600000.0,,,,,,481400000.0,319700000.0,,,127300000.0,,-2255200000.0,169700000.0,,3561400000.0,-284800000.0,1839900000.0,1251700000.0,-284800000.0,-270800000.0,3832200000.0,3561400000.0,1200600000.0,2580500000.0,0.0,-1231200000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q1,,2019-03-31,2019-05-01 16:02:44+00:00,771800000.0,1203600000.0,326400000.0,-152400000.0,274300000.0,0.0,3353600000.0,,552400000.0,,106900000.0,2133700000.0,326100000.0,530900000.0,14500000.0,91100000.0,65900000.0,,161800000.0,,,,,,485100000.0,325000000.0,,,122200000.0,,-2234000000.0,107600000.0,,3667400000.0,-264500000.0,1926200000.0,1205800000.0,-264500000.0,-250000000.0,3917400000.0,3667400000.0,1210300000.0,2711600000.0,0.0,-1231700000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q2,,2020-06-30,2020-07-29 16:21:42+00:00,648100000.0,950400000.0,283900000.0,-201000000.0,341900000.0,0.0,3262100000.0,,433500000.0,459200000.0,88100000.0,1880300000.0,307700000.0,459200000.0,12600000.0,68300000.0,65000000.0,,162900000.0,,70600000.0,,,,433900000.0,399700000.0,,,123800000.0,,-2409400000.0,155600000.0,,3203500000.0,-478500000.0,1723800000.0,1158200000.0,-478500000.0,-465900000.0,3669400000.0,3203500000.0,1020500000.0,2511200000.0,0.0,-1130200000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q1,,2020-03-31,2020-04-29 16:07:11+00:00,690500000.0,1063200000.0,302200000.0,-207200000.0,450700000.0,0.0,3268000000.0,,432500000.0,,93300000.0,1960300000.0,300700000.0,475800000.0,12600000.0,75800000.0,62100000.0,,165000000.0,,65800000.0,,,,454100000.0,386400000.0,,,105100000.0,,-2352200000.0,208100000.0,,3437500000.0,-429200000.0,1919700000.0,1266600000.0,-429200000.0,-416600000.0,3854100000.0,3437500000.0,1042000000.0,2587500000.0,0.0,-1137800000.0
