company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
RR Donnelley & Sons Co,RRD,,29669,2010.0,Q3,2010-07-01,2010-09-30,,,130300000.0,400000.0,8500000.0,-24100000.0,1200000.0,,-54400000.0,-50300000.0,212000000.0,,-54400000.0,-50300000.0,212000000.0,115800000.0,52800000.0,52800000.0,,53000000.0,,100000.0,-53600000.0,-8000000.0,-50400000.0,-2000000.0,,7600000.0
RR Donnelley & Sons Co,RRD,,29669,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-02 15:59:50+00:00,,403700000.0,2200000.0,-6700000.0,-217400000.0,7800000.0,400000000.0,-89700000.0,-152300000.0,481100000.0,,-89700000.0,-152300000.0,481100000.0,232400000.0,191000000.0,191000000.0,,103800000.0,,200000.0,-162300000.0,-31700000.0,-144900000.0,-335200000.0,,21900000.0
RR Donnelley & Sons Co,RRD,,29669,2010.0,Q2TTM,2009-07-01,2010-06-30,,,560700000.0,1800000.0,-1300000.0,113600000.0,8100000.0,995000000.0,-447500000.0,-250500000.0,844200000.0,,-447500000.0,-250500000.0,844200000.0,144900000.0,74200000.0,74200000.0,,95700000.0,,-43400000.0,-216400000.0,-27700000.0,-197400000.0,-1234200000.0,,16200000.0
RR Donnelley & Sons Co,RRD,,29669,2010.0,Q2,2010-04-01,2010-06-30,,,134800000.0,1800000.0,-6600000.0,-51800000.0,,400000000.0,16300000.0,-38700000.0,193500000.0,,16300000.0,-38700000.0,193500000.0,164500000.0,89500000.0,89500000.0,,21000000.0,,100000.0,-54600000.0,,-54600000.0,-329100000.0,,14000000.0
RR Donnelley & Sons Co,RRD,,29669,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 16:35:11+00:00,,273400000.0,1800000.0,-15200000.0,-193300000.0,6600000.0,400000000.0,-35300000.0,-102000000.0,269100000.0,,-35300000.0,-102000000.0,269100000.0,116600000.0,138200000.0,138200000.0,,50800000.0,,100000.0,-108700000.0,-23700000.0,-94500000.0,-333200000.0,,14300000.0
RR Donnelley & Sons Co,RRD,,29669,2010.0,Q1TTM,2009-04-01,2010-03-31,,-3000000.0,569600000.0,,41900000.0,288600000.0,8100000.0,595000000.0,-1328900000.0,-252000000.0,962700000.0,,-1328900000.0,-252000000.0,962700000.0,-576300000.0,10900000.0,10900000.0,,93600000.0,,-43500000.0,-216100000.0,-27700000.0,-180000000.0,-1715900000.0,,2200000.0
RR Donnelley & Sons Co,RRD,,29669,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 17:04:52+00:00,,138600000.0,,-8600000.0,-141500000.0,6600000.0,,-51600000.0,-63300000.0,75600000.0,,-51600000.0,-63300000.0,75600000.0,-47900000.0,48700000.0,48700000.0,,29800000.0,,0.0,-54100000.0,-23700000.0,-39900000.0,-4100000.0,,300000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q4,2011-10-01,2011-12-31,,-29000000.0,129900000.0,,3200000.0,204300000.0,-7100000.0,-217000000.0,-325200000.0,-70900000.0,474500000.0,,-325200000.0,-70900000.0,474500000.0,81600000.0,-326600000.0,-326600000.0,,466900000.0,,-9500000.0,-45500000.0,7000000.0,-57100000.0,-55600000.0,,17700000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 17:30:24+00:00,-142400000.0,549900000.0,,10700000.0,-111100000.0,,614300000.0,-651000000.0,-375400000.0,946300000.0,,-651000000.0,-375400000.0,946300000.0,-69400000.0,-121100000.0,-121100000.0,,628600000.0,,-9300000.0,-205200000.0,,-250900000.0,-560100000.0,-500000000.0,27200000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q3TTM,2010-10-01,2011-09-30,,-553200000.0,555500000.0,-2200000.0,14100000.0,-300200000.0,8500000.0,951300000.0,-294100000.0,-826700000.0,743200000.0,,-294100000.0,-826700000.0,743200000.0,-363500000.0,231600000.0,231600000.0,,256300000.0,,300000.0,-213400000.0,-7000000.0,-278300000.0,-540500000.0,-500000000.0,13700000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q3,2011-07-01,2011-09-30,,-38000000.0,139100000.0,,-11100000.0,-26500000.0,,-128300000.0,-191400000.0,-96100000.0,303700000.0,,-191400000.0,-96100000.0,303700000.0,5100000.0,158700000.0,158700000.0,,32400000.0,,100000.0,-49800000.0,,-65600000.0,-13300000.0,,7400000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-01 16:24:50+00:00,-113400000.0,420000000.0,,7500000.0,-315400000.0,7100000.0,831300000.0,-325800000.0,-304500000.0,471800000.0,,-325800000.0,-304500000.0,471800000.0,-151000000.0,205500000.0,205500000.0,,161700000.0,,200000.0,-159700000.0,-7000000.0,-193800000.0,-504500000.0,-500000000.0,9500000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q2TTM,2010-07-01,2011-06-30,,-515200000.0,546700000.0,-1800000.0,33700000.0,-297800000.0,9700000.0,1079600000.0,-157100000.0,-780900000.0,651500000.0,,-157100000.0,-780900000.0,651500000.0,-252800000.0,125700000.0,125700000.0,,276900000.0,,300000.0,-217200000.0,-15000000.0,-263100000.0,-529200000.0,-500000000.0,13900000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q2,2011-04-01,2011-06-30,,-55800000.0,140700000.0,,10500000.0,-82600000.0,800000.0,957600000.0,-78000000.0,-144100000.0,175300000.0,,-78000000.0,-144100000.0,175300000.0,-36300000.0,12500000.0,12500000.0,,104700000.0,,,-55500000.0,-7000000.0,-81100000.0,-480900000.0,-500000000.0,-200000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 16:43:08+00:00,-75400000.0,280900000.0,,18600000.0,-288900000.0,7100000.0,959600000.0,-134400000.0,-208400000.0,168100000.0,,-134400000.0,-208400000.0,168100000.0,-156100000.0,46800000.0,46800000.0,,129300000.0,,100000.0,-109900000.0,-7000000.0,-128200000.0,-491200000.0,-500000000.0,2100000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q1TTM,2010-04-01,2011-03-31,,-459400000.0,540800000.0,,16600000.0,-267000000.0,8900000.0,522000000.0,-62800000.0,-675500000.0,669700000.0,,-62800000.0,-675500000.0,669700000.0,-52000000.0,202700000.0,202700000.0,,193200000.0,,400000.0,-216300000.0,-8000000.0,-236600000.0,-377400000.0,,28100000.0
RR Donnelley & Sons Co,RRD,,29669,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:08:04+00:00,-19600000.0,140200000.0,,8100000.0,-206300000.0,6300000.0,2000000.0,-56400000.0,-64300000.0,-7200000.0,,-56400000.0,-64300000.0,-7200000.0,-119800000.0,34300000.0,34300000.0,,24600000.0,,100000.0,-54400000.0,,-47100000.0,-10300000.0,,2300000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q4,2012-10-01,2012-12-31,,-37500000.0,116700000.0,,900000.0,245600000.0,,-279600000.0,-410600000.0,-75000000.0,522500000.0,,-410600000.0,-75000000.0,522500000.0,37800000.0,-851700000.0,-851700000.0,,1011900000.0,,-100000.0,-46900000.0,,-46000000.0,-84100000.0,,8600000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 16:38:10+00:00,-126900000.0,481600000.0,,11900000.0,-59300000.0,,464300000.0,-438000000.0,-284800000.0,691900000.0,,-438000000.0,-284800000.0,691900000.0,-19000000.0,-653600000.0,-653600000.0,,923200000.0,,-2700000.0,-187100000.0,,-205900000.0,-715200000.0,,50700000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q3TTM,2011-10-01,2012-09-30,,-118400000.0,494800000.0,,14200000.0,-100600000.0,-7100000.0,526900000.0,-352600000.0,-280700000.0,643900000.0,,-352600000.0,-280700000.0,643900000.0,24800000.0,-128500000.0,-128500000.0,,378200000.0,,-12100000.0,-185700000.0,7000000.0,-217000000.0,-686700000.0,,59800000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q3,2012-07-01,2012-09-30,,-89400000.0,119000000.0,-500000.0,13300000.0,47500000.0,,19200000.0,-29000000.0,-119900000.0,159500000.0,,-29000000.0,-119900000.0,159500000.0,23900000.0,71200000.0,71200000.0,,-78200000.0,,,-46900000.0,,-66200000.0,-1300000.0,,36200000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 16:41:46+00:00,-89400000.0,364900000.0,,11000000.0,-304900000.0,,743900000.0,-27400000.0,-209800000.0,169400000.0,,-27400000.0,-209800000.0,169400000.0,-56800000.0,198100000.0,198100000.0,,-88700000.0,,-2600000.0,-140200000.0,,-159900000.0,-631100000.0,,42100000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q2TTM,2011-07-01,2012-06-30,,-67000000.0,514900000.0,500000.0,-10200000.0,-174600000.0,-7100000.0,379400000.0,-515000000.0,-256900000.0,788100000.0,,-515000000.0,-256900000.0,788100000.0,6000000.0,-41000000.0,-41000000.0,,488800000.0,,-12000000.0,-188600000.0,7000000.0,-216400000.0,-698700000.0,,31000000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q2,2012-04-01,2012-06-30,,,120900000.0,,-13900000.0,-136700000.0,,-2500000.0,-50400000.0,-43600000.0,62100000.0,,-50400000.0,-43600000.0,61900000.0,-46000000.0,89000000.0,89000000.0,,-11100000.0,,,-46900000.0,,-48400000.0,-1000000.0,,4800000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-30 17:01:17+00:00,,245900000.0,500000.0,-2300000.0,-352400000.0,,724700000.0,1600000.0,-89900000.0,9900000.0,,1600000.0,-89900000.0,9900000.0,-80700000.0,126900000.0,126900000.0,,-10500000.0,,-2600000.0,-93300000.0,,-93700000.0,-629800000.0,,5900000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q1TTM,2011-04-01,2012-03-31,,-122800000.0,534700000.0,500000.0,14200000.0,-120500000.0,-6300000.0,1339500000.0,-542600000.0,-357400000.0,901300000.0,,-542600000.0,-357400000.0,901500000.0,15700000.0,-117500000.0,-117500000.0,,604600000.0,,-12000000.0,-197200000.0,,-249100000.0,-1178600000.0,-500000000.0,26000000.0
RR Donnelley & Sons Co,RRD,,29669,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 16:32:37+00:00,,125000000.0,500000.0,11600000.0,-215700000.0,,727200000.0,52000000.0,-46300000.0,-52200000.0,,52000000.0,-46300000.0,-52000000.0,-34700000.0,37900000.0,37900000.0,,600000.0,,-2600000.0,-46400000.0,,-45300000.0,-628800000.0,,1100000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q4,2013-10-01,2013-12-31,,-12000000.0,104900000.0,,500000.0,167600000.0,,353300000.0,263700000.0,-86300000.0,387700000.0,,263700000.0,-86300000.0,387700000.0,565600000.0,108400000.0,108400000.0,,6800000.0,-38000000.0,-300000.0,-47200000.0,,-77000000.0,-4400000.0,,3000000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,FY,2013-01-01,2013-12-31,2015-02-25 16:38:10+00:00,-12000000.0,435800000.0,400000.0,-7500000.0,-72400000.0,,1203300000.0,122800000.0,-212400000.0,694800000.0,,122800000.0,-212400000.0,694800000.0,597700000.0,218200000.0,218200000.0,,113200000.0,-38000000.0,2800000.0,-188500000.0,,-216600000.0,-854000000.0,,13000000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q3TTM,2012-10-01,2013-09-30,,-37500000.0,447600000.0,400000.0,-7100000.0,5600000.0,,570400000.0,-551500000.0,-201100000.0,829600000.0,,-551500000.0,-201100000.0,829600000.0,69900000.0,-741900000.0,-741900000.0,,1118300000.0,,3000000.0,-188200000.0,,-185600000.0,-933700000.0,,18600000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q3,2013-07-01,2013-09-30,,,106300000.0,100000.0,2700000.0,74300000.0,,399800000.0,-96000000.0,-47500000.0,249200000.0,,-96000000.0,-47500000.0,249200000.0,108400000.0,18000000.0,18000000.0,,50600000.0,,-100000.0,-47300000.0,,-55300000.0,-448500000.0,,7800000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 17:23:20+00:00,,330900000.0,400000.0,-8000000.0,-240000000.0,,850000000.0,-140900000.0,-126100000.0,307100000.0,,-140900000.0,-126100000.0,307100000.0,32100000.0,109800000.0,109800000.0,,106400000.0,,3100000.0,-141300000.0,,-139600000.0,-849600000.0,,10000000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q2TTM,2012-07-01,2013-06-30,,-126900000.0,460300000.0,-200000.0,3500000.0,-21200000.0,,189800000.0,-484500000.0,-273500000.0,739900000.0,,-484500000.0,-273500000.0,739900000.0,-14600000.0,-688700000.0,-688700000.0,,989500000.0,,3100000.0,-187800000.0,,-196500000.0,-486500000.0,,47000000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q2,2013-04-01,2013-06-30,,,111000000.0,,-8100000.0,-38300000.0,,-1400000.0,-48600000.0,-45500000.0,153700000.0,,-48600000.0,-45500000.0,153700000.0,51500000.0,66500000.0,66500000.0,,14500000.0,,-200000.0,-47100000.0,,-46400000.0,-100000.0,,1100000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-30 16:41:15+00:00,,224600000.0,300000.0,-10700000.0,-314300000.0,,450200000.0,-44900000.0,-78600000.0,57900000.0,,-44900000.0,-78600000.0,57900000.0,-76300000.0,91800000.0,91800000.0,,55800000.0,,3200000.0,-94000000.0,,-84300000.0,-401100000.0,,2200000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q1TTM,2012-04-01,2013-03-31,,-126900000.0,470200000.0,-200000.0,-2300000.0,-119600000.0,,188700000.0,-486300000.0,-271600000.0,648300000.0,,-486300000.0,-271600000.0,648100000.0,-112100000.0,-666200000.0,-666200000.0,,963900000.0,,3300000.0,-187600000.0,,-198500000.0,-487400000.0,,50700000.0
RR Donnelley & Sons Co,RRD,,29669,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 17:05:51+00:00,,113600000.0,300000.0,-2600000.0,-276000000.0,,451600000.0,3700000.0,-33100000.0,-95800000.0,,3700000.0,-33100000.0,-95800000.0,-127800000.0,25300000.0,25300000.0,,41300000.0,,3400000.0,-46900000.0,,-37900000.0,-401000000.0,,1100000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 17:09:11+00:00,-380800000.0,474000000.0,,-40900000.0,-85200000.0,,400000000.0,-605100000.0,-577200000.0,722700000.0,,-605100000.0,-577200000.0,722700000.0,-500500000.0,120800000.0,120800000.0,,213100000.0,24000000.0,-15500000.0,-203100000.0,,-223600000.0,-826000000.0,,42700000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q4,2014-10-01,2014-12-31,,-400000.0,117000000.0,,-15300000.0,217200000.0,,-130000000.0,-158400000.0,-36400000.0,468800000.0,,-158400000.0,-36400000.0,468800000.0,258700000.0,23600000.0,23600000.0,,111000000.0,24000000.0,1300000.0,-52000000.0,,-59100000.0,-400000.0,,21800000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:51:22+00:00,-380400000.0,357000000.0,,-25600000.0,-302400000.0,,530000000.0,-446700000.0,-540800000.0,253900000.0,,-446700000.0,-540800000.0,253900000.0,-759200000.0,97200000.0,97200000.0,,102100000.0,,-16800000.0,-151100000.0,,-164500000.0,-825600000.0,,20900000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q3TTM,2013-10-01,2014-09-30,,-392400000.0,461900000.0,,-25100000.0,-134800000.0,,883300000.0,-183000000.0,-627100000.0,641600000.0,,-183000000.0,-627100000.0,641600000.0,-193600000.0,205600000.0,205600000.0,,108900000.0,-38000000.0,-17100000.0,-198300000.0,,-241500000.0,-830000000.0,,23900000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q3,2014-07-01,2014-09-30,,-4200000.0,119600000.0,-2300000.0,-9900000.0,-20800000.0,,126600000.0,-124900000.0,-69100000.0,184200000.0,,-124900000.0,-69100000.0,184200000.0,-19700000.0,64800000.0,64800000.0,,20600000.0,-193000000.0,-15700000.0,-51900000.0,,-58200000.0,-6600000.0,,11300000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q2TTM,2013-07-01,2014-06-30,,-388200000.0,448600000.0,2400000.0,-12500000.0,-39700000.0,,1156500000.0,-154100000.0,-605500000.0,706600000.0,,-154100000.0,-605500000.0,706600000.0,-65500000.0,158800000.0,158800000.0,,138900000.0,155000000.0,-1500000.0,-193700000.0,,-238600000.0,-1271900000.0,,20400000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q2,2014-04-01,2014-06-30,,5400000.0,121900000.0,600000.0,-300000.0,-43700000.0,,3300000.0,-125000000.0,-44300000.0,150100000.0,,-125000000.0,-44300000.0,150100000.0,-19500000.0,65600000.0,65600000.0,,6300000.0,183000000.0,-1100000.0,-51900000.0,,-57300000.0,-259400000.0,,8100000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 17:28:39+00:00,-376200000.0,237400000.0,2300000.0,-15700000.0,-281600000.0,,403400000.0,-321800000.0,-471700000.0,69700000.0,,-321800000.0,-471700000.0,69700000.0,-739500000.0,32400000.0,32400000.0,,81500000.0,193000000.0,-1100000.0,-99200000.0,,-106300000.0,-819000000.0,,9600000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q1TTM,2013-04-01,2014-03-31,,-393600000.0,437700000.0,1800000.0,-20300000.0,-34300000.0,,1151800000.0,-77700000.0,-606700000.0,710200000.0,,-77700000.0,-606700000.0,710200000.0,5500000.0,159700000.0,159700000.0,,147100000.0,-28000000.0,-600000.0,-188900000.0,,-227700000.0,-1012600000.0,,13400000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:11:13+00:00,-381600000.0,115500000.0,1700000.0,-15400000.0,-237900000.0,,400100000.0,-196800000.0,-427400000.0,-80400000.0,,-196800000.0,-427400000.0,-80400000.0,-720000000.0,-33200000.0,-33200000.0,,75200000.0,10000000.0,0.0,-47300000.0,,-49000000.0,-559600000.0,,1500000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:14:45+00:00,-118200000.0,454000000.0,,,7800000.0,,15500000.0,-444800000.0,-322300000.0,666000000.0,,-444800000.0,-322300000.0,666000000.0,-101100000.0,138400000.0,138400000.0,,65800000.0,25000000.0,-23600000.0,-212600000.0,,-207600000.0,-272700000.0,,27100000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q4,2015-10-01,2015-12-31,,100000.0,112500000.0,,25000000.0,278900000.0,,-225900000.0,-256000000.0,-61300000.0,461800000.0,,-256000000.0,-61300000.0,461800000.0,169500000.0,71300000.0,71300000.0,,-900000.0,25000000.0,-16300000.0,-54200000.0,,-54800000.0,-900000.0,,9700000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 16:59:08+00:00,-118300000.0,341500000.0,,-25000000.0,-271100000.0,,241400000.0,-188800000.0,-261000000.0,204200000.0,,-188800000.0,-261000000.0,204200000.0,-270600000.0,67100000.0,67100000.0,,66700000.0,,-7300000.0,-158400000.0,,-152800000.0,-271800000.0,,17400000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q3TTM,2014-10-01,2015-09-30,,-118700000.0,458500000.0,,-40300000.0,-53900000.0,,111400000.0,-347200000.0,-297400000.0,673000000.0,,-347200000.0,-297400000.0,673000000.0,-11900000.0,90700000.0,90700000.0,,177700000.0,24000000.0,-6000000.0,-210400000.0,,-211900000.0,-272200000.0,,39200000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q3,2015-07-01,2015-09-30,,200000.0,115300000.0,,-6100000.0,-10700000.0,,-69200000.0,-124500000.0,-50700000.0,143200000.0,,-124500000.0,-50700000.0,143200000.0,-38100000.0,11600000.0,11600000.0,,27000000.0,,-1800000.0,-54300000.0,,-51700000.0,-1000000.0,,2600000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 16:40:12+00:00,-118500000.0,226200000.0,,-18900000.0,-260400000.0,,310600000.0,-64300000.0,-210300000.0,61000000.0,,-64300000.0,-210300000.0,61000000.0,-232500000.0,55500000.0,55500000.0,,39700000.0,,-5500000.0,-104100000.0,,-101100000.0,-270800000.0,,14800000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q2TTM,2014-07-01,2015-06-30,,-123100000.0,462800000.0,-2300000.0,-44100000.0,-64000000.0,,307200000.0,-347600000.0,-315800000.0,714000000.0,,-347600000.0,-315800000.0,714000000.0,6500000.0,143900000.0,143900000.0,,171300000.0,-169000000.0,-19900000.0,-208000000.0,,-218400000.0,-277800000.0,,47900000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q2,2015-04-01,2015-06-30,,-116500000.0,112800000.0,,2700000.0,41800000.0,,305900000.0,-16700000.0,-164600000.0,205300000.0,,-16700000.0,-164600000.0,205300000.0,26700000.0,43600000.0,43600000.0,,7100000.0,,-4900000.0,-52100000.0,,-52600000.0,-270500000.0,,9400000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:39:52+00:00,-2000000.0,113400000.0,,-21600000.0,-302200000.0,,4700000.0,-47600000.0,-45700000.0,-144300000.0,,-47600000.0,-45700000.0,-144300000.0,-259200000.0,11900000.0,11900000.0,,32600000.0,,-600000.0,-52000000.0,,-48500000.0,-300000.0,,5400000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q1TTM,2014-04-01,2015-03-31,,-1200000.0,471900000.0,-1700000.0,-47100000.0,-149500000.0,,4600000.0,-455900000.0,-195500000.0,658800000.0,,-455900000.0,-195500000.0,658800000.0,-39700000.0,165900000.0,165900000.0,,170500000.0,14000000.0,-16100000.0,-207800000.0,,-223100000.0,-266700000.0,,46600000.0
