company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 15:10:06+00:00,,0.07,0.07,,48200000.0,,0.07,11800000.0,,9300000.0,184200000.0,4200000.0,24200000.0,24200000.0,,24200000.0,,142800000.0,28000000.0,7300000.0,,1700000.0,1600000.0,54400000.0,60000000.0,,,7900000.0,0.0,88700000.0,52400000.0,195200000.0,171100000.0,72200000.0,36000000.0,215000000.0,3300000.0,345700000.0,345700000.0,345700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q4,2010-10-01,2010-12-31,,37800000.0,0.08,0.08,,26500000.0,,0.08,14100000.0,,13000000.0,201300000.0,4500000.0,28800000.0,28800000.0,,28800000.0,,184800000.0,28100000.0,3200000.0,,1500000.0,13600000.0,30100000.0,48400000.0,,,10900000.0,4800000.0,98300000.0,31000000.0,215800000.0,199100000.0,68100000.0,42900000.0,252900000.0,2900000.0,358700000.0,358700000.0,358700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 15:04:34+00:00,37800000.0,0.23,0.23,,112800000.0,,0.23,39500000.0,,43500000.0,774800000.0,17000000.0,82500000.0,82500000.0,,82500000.0,,694000000.0,114400000.0,11100000.0,,5500000.0,19400000.0,226100000.0,228200000.0,,,60000000.0,23300000.0,380400000.0,129800000.0,823800000.0,782000000.0,270000000.0,122000000.0,964000000.0,11300000.0,358700000.0,358700000.0,358700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q3,2010-07-01,2010-09-30,2011-11-09 16:32:31+00:00,,0.07,0.07,,27600000.0,,0.07,11600000.0,,13000000.0,193700000.0,4100000.0,24100000.0,24100000.0,,24100000.0,,175800000.0,28000000.0,2400000.0,,800000.0,1400000.0,64100000.0,61400000.0,,,21800000.0,1000000.0,93200000.0,31700000.0,207500000.0,186300000.0,68000000.0,35700000.0,243800000.0,2800000.0,344300000.0,344300000.0,344300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q3YTD,2010-01-01,2010-09-30,,,0.15,0.15,,86300000.0,,0.15,25400000.0,,30500000.0,573500000.0,12500000.0,53700000.0,53700000.0,,53700000.0,,509200000.0,86300000.0,7900000.0,,4000000.0,5800000.0,196000000.0,179800000.0,,,49100000.0,18500000.0,282100000.0,98800000.0,608000000.0,582900000.0,201900000.0,79100000.0,711100000.0,8400000.0,344300000.0,344300000.0,344300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q3TTM,2009-10-01,2010-09-30,,,0.22,0.22,,122200000.0,,0.22,33900000.0,,39100000.0,750600000.0,16600000.0,78600000.0,78600000.0,,78600000.0,,656700000.0,114300000.0,10800000.0,,5800000.0,7700000.0,224200000.0,219000000.0,,,62700000.0,20500000.0,371300000.0,138800000.0,795500000.0,730300000.0,248800000.0,112500000.0,905500000.0,11300000.0,344300000.0,344300000.0,344300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 15:38:22+00:00,,0.04,0.04,,29000000.0,,0.04,7000000.0,,9300000.0,196100000.0,4100000.0,16000000.0,16000000.0,,16000000.0,,173800000.0,28500000.0,2700000.0,,1500000.0,2600000.0,78800000.0,61600000.0,,,17800000.0,2800000.0,92600000.0,33100000.0,206900000.0,202700000.0,69700000.0,23000000.0,243500000.0,2800000.0,400000000.0,400000000.0,400000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q2YTD,2010-01-01,2010-06-30,,,0.08,0.08,,58700000.0,,0.08,13800000.0,,17500000.0,379800000.0,8400000.0,29600000.0,29600000.0,,29600000.0,,333400000.0,58300000.0,5500000.0,,3200000.0,4400000.0,131900000.0,118400000.0,,,27300000.0,17500000.0,188900000.0,67100000.0,400500000.0,396600000.0,133900000.0,43400000.0,467300000.0,5600000.0,400000000.0,400000000.0,400000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q2TTM,2009-07-01,2010-06-30,,,0.23,0.23,,137100000.0,,0.23,34400000.0,,34000000.0,739500000.0,16600000.0,81300000.0,81300000.0,,81300000.0,,626200000.0,113800000.0,18300000.0,,6400000.0,8500000.0,211700000.0,222900000.0,,,62400000.0,19500000.0,364100000.0,153700000.0,779900000.0,709100000.0,261000000.0,115700000.0,887200000.0,11300000.0,400000000.0,400000000.0,400000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 16:17:21+00:00,,0.04,0.04,,29700000.0,,0.04,6800000.0,,8200000.0,183700000.0,4300000.0,13600000.0,13600000.0,,13600000.0,,159600000.0,29800000.0,2800000.0,,1700000.0,1800000.0,53100000.0,56800000.0,,,9500000.0,14700000.0,96300000.0,34000000.0,193600000.0,193900000.0,64200000.0,20400000.0,223800000.0,2800000.0,340000000.0,340000000.0,340000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q1TTM,2009-04-01,2010-03-31,,,0.27,0.27,0.6,154900000.0,,0.27,38100000.0,,32100000.0,726600000.0,16700000.0,90600000.0,90600000.0,,90600000.0,,593600000.0,111600000.0,31400000.0,,6500000.0,8600000.0,196200000.0,224600000.0,,,58600000.0,16700000.0,358100000.0,171600000.0,765200000.0,682600000.0,276300000.0,128700000.0,869900000.0,11700000.0,340000000.0,340000000.0,340000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 12:42:27+00:00,,0.14,0.14,,28500000.0,,0.14,24600000.0,,21700000.0,249500000.0,5500000.0,51500000.0,51500000.0,,51500000.0,,237700000.0,34900000.0,5100000.0,,500000.0,,66800000.0,76800000.0,,,14400000.0,20100000.0,110100000.0,34000000.0,271700000.0,231900000.0,84700000.0,76100000.0,322400000.0,2800000.0,367900000.0,367900000.0,367900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q3YTD,2011-01-01,2011-09-30,,,0.59,0.44,,81500000.0,,0.44,76000000.0,,66100000.0,709600000.0,16600000.0,154400000.0,154400000.0,,154400000.0,,679200000.0,98900000.0,22200000.0,,1600000.0,,195200000.0,204400000.0,,,43000000.0,29600000.0,318000000.0,98100000.0,777300000.0,641700000.0,235900000.0,230400000.0,915100000.0,9300000.0,367900000.0,367900000.0,367900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q3TTM,2010-10-01,2011-09-30,,37800000.0,0.67,0.52,,108000000.0,,0.52,90100000.0,,79100000.0,910900000.0,21100000.0,183200000.0,183200000.0,,183200000.0,,864000000.0,127000000.0,25400000.0,,3100000.0,13600000.0,225300000.0,252800000.0,,,53900000.0,34400000.0,416300000.0,129100000.0,993100000.0,840800000.0,304000000.0,273300000.0,1168000000.0,12200000.0,367900000.0,367900000.0,367900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 13:33:26+00:00,,0.15,0.15,,26400000.0,,0.15,25600000.0,,23400000.0,229000000.0,5200000.0,51200000.0,51200000.0,,51200000.0,,221200000.0,30900000.0,8400000.0,,400000.0,,67200000.0,64900000.0,,,14000000.0,6400000.0,102500000.0,31600000.0,252800000.0,207000000.0,76600000.0,76800000.0,297800000.0,3300000.0,341300000.0,341300000.0,341300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q2YTD,2011-01-01,2011-06-30,,,0.45,0.3,,53000000.0,,0.3,51400000.0,,44400000.0,460100000.0,11100000.0,102900000.0,102900000.0,,102900000.0,,441500000.0,64000000.0,17100000.0,,1100000.0,,128400000.0,127600000.0,,,28600000.0,9500000.0,207900000.0,64100000.0,505600000.0,409800000.0,151200000.0,154300000.0,592700000.0,6500000.0,341300000.0,341300000.0,341300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q2TTM,2010-07-01,2011-06-30,,37800000.0,0.6,0.45,,107100000.0,,0.45,77100000.0,,70400000.0,855100000.0,19700000.0,155800000.0,155800000.0,,155800000.0,,802100000.0,120100000.0,22700000.0,,3400000.0,15000000.0,222600000.0,237400000.0,,,61300000.0,15300000.0,399400000.0,126800000.0,928900000.0,795200000.0,287300000.0,232900000.0,1089400000.0,12200000.0,341300000.0,341300000.0,341300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 16:48:11+00:00,,0.3,0.15,,26600000.0,,0.15,25800000.0,,21000000.0,231100000.0,5900000.0,51700000.0,51700000.0,,51700000.0,,220300000.0,33100000.0,8700000.0,,700000.0,,61200000.0,62700000.0,,,14600000.0,3100000.0,105400000.0,32500000.0,252800000.0,202800000.0,74600000.0,77500000.0,294900000.0,3200000.0,172300000.0,344700000.0,344700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q1TTM,2010-04-01,2011-03-31,,37800000.0,0.49,0.34,,109700000.0,,0.34,58500000.0,,56300000.0,822200000.0,18600000.0,120600000.0,120600000.0,,120600000.0,,754700000.0,117700000.0,17000000.0,,4500000.0,17600000.0,234200000.0,234100000.0,,,65100000.0,11700000.0,389500000.0,128300000.0,883000000.0,790900000.0,280400000.0,179100000.0,1035100000.0,11700000.0,172300000.0,344700000.0,344700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q4,2012-10-01,2012-12-31,,26800000.0,0.18,0.18,,90800000.0,,0.18,124000000.0,34900000.0,77300000.0,956800000.0,15400000.0,245300000.0,245300000.0,,62100000.0,,928700000.0,168200000.0,17100000.0,183200000.0,800000.0,31200000.0,185900000.0,225000000.0,,30800000.0,49200000.0,,418900000.0,106200000.0,1034900000.0,830600000.0,320400000.0,369300000.0,1249100000.0,12200000.0,340700000.0,340700000.0,340700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 16:02:53+00:00,26800000.0,0.72,0.72,,90800000.0,,0.72,124000000.0,34900000.0,77300000.0,956800000.0,15400000.0,245300000.0,245300000.0,,245300000.0,,928700000.0,168200000.0,17100000.0,,800000.0,31200000.0,185900000.0,225000000.0,,30800000.0,49200000.0,,418900000.0,106200000.0,1034900000.0,830600000.0,320400000.0,369300000.0,1249100000.0,12200000.0,340700000.0,340700000.0,340700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q3,2012-07-01,2012-09-30,2013-11-12 13:20:20+00:00,,0.18,0.18,,,,0.18,,,,,,,,,61900000.0,,,,,-61900000.0,,,,,,,,,,,,,,,,,343900000.0,336400000.0,336500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q3YTD,2012-01-01,2012-09-30,,,0.54,0.54,,,,0.54,,,,,,,,,183200000.0,,,,,-183200000.0,,,,,,,,,,,,,,,,,343900000.0,336400000.0,336500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q2,2012-04-01,2012-06-30,2013-08-09 13:40:28+00:00,,0.19,0.19,,,,0.19,,,,,,,,,64300000.0,,,,,-64300000.0,,,,,,,,,,,,,,,,,338400000.0,340600000.0,340700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q2YTD,2012-01-01,2012-06-30,,,0.36,0.36,,,,0.36,,,,,,,,,121300000.0,,,,,-121300000.0,,,,,,,,,,,,,,,,,338400000.0,340600000.0,340700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 11:47:22+00:00,,0.17,0.17,,,,0.17,,,,,,,,,57000000.0,,,,,-57000000.0,,,,,,,,,,,,,,,,,335300000.0,344900000.0,345000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 15:14:13+00:00,26200000.0,0.74,0.74,,81100000.0,300000.0,0.74,115200000.0,37200000.0,89700000.0,914400000.0,34700000.0,232400000.0,232400000.0,,232400000.0,,888600000.0,179300000.0,20500000.0,,,34500000.0,172600000.0,235800000.0,,33800000.0,43700000.0,,427100000.0,115800000.0,1004400000.0,839000000.0,341700000.0,347600000.0,1230300000.0,13700000.0,314100000.0,314100000.0,314100000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q4,2013-10-01,2013-12-31,,19700000.0,0.19,0.19,,61000000.0,300000.0,0.19,88700000.0,28000000.0,67700000.0,684200000.0,26100000.0,173900000.0,173900000.0,,59900000.0,-600000.0,665100000.0,134800000.0,16600000.0,114600000.0,,25800000.0,126600000.0,174800000.0,,25200000.0,31600000.0,,320200000.0,87100000.0,752200000.0,626500000.0,255600000.0,262600000.0,920700000.0,10400000.0,314100000.0,314100000.0,314100000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q3YTD,2013-01-01,2013-09-30,,6500000.0,0.55,0.55,,20100000.0,,0.55,26500000.0,9200000.0,22000000.0,230200000.0,8600000.0,58500000.0,58500000.0,,172500000.0,600000.0,223500000.0,44500000.0,3900000.0,-114600000.0,,8700000.0,46000000.0,61000000.0,,8600000.0,12100000.0,,106900000.0,28700000.0,252200000.0,212500000.0,86100000.0,85000000.0,309600000.0,3300000.0,307900000.0,307900000.0,307900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q3TTM,2012-10-01,2013-09-30,,33300000.0,0.73,0.73,,110900000.0,,0.73,150500000.0,44100000.0,99300000.0,1187000000.0,24000000.0,303800000.0,303800000.0,,234600000.0,600000.0,1152200000.0,212700000.0,21000000.0,68600000.0,800000.0,39900000.0,231900000.0,286000000.0,,39400000.0,61300000.0,,525800000.0,134900000.0,1287100000.0,1043100000.0,406500000.0,454300000.0,1558700000.0,15500000.0,307900000.0,307900000.0,307900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 14:54:54+00:00,6500000.0,0.19,0.19,,20100000.0,,0.19,26500000.0,9200000.0,22000000.0,230200000.0,8600000.0,58500000.0,58500000.0,,58500000.0,,223500000.0,44500000.0,3900000.0,,,8700000.0,46000000.0,61000000.0,,8600000.0,12100000.0,,106900000.0,28700000.0,252200000.0,212500000.0,86100000.0,85000000.0,309600000.0,3300000.0,307900000.0,307900000.0,307900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q2,2013-04-01,2013-06-30,2014-08-11 14:18:29+00:00,,0.2,0.2,,,,0.2,,,,,,,,,61800000.0,300000.0,,,,-62100000.0,,,,,,,,,,,,,,,,,309000000.0,313400000.0,313500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q2YTD,2013-01-01,2013-06-30,,,0.36,0.36,,,,0.36,,,,,,,,,114000000.0,600000.0,,,,-114600000.0,,,,,,,,,,,,,,,,,309000000.0,313400000.0,313500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q2TTM,2012-07-01,2013-06-30,,26800000.0,0.72,0.72,,90800000.0,,0.72,124000000.0,34900000.0,77300000.0,956800000.0,15400000.0,245300000.0,245300000.0,,238000000.0,600000.0,928700000.0,168200000.0,17100000.0,6700000.0,800000.0,31200000.0,185900000.0,225000000.0,,30800000.0,49200000.0,,418900000.0,106200000.0,1034900000.0,830600000.0,320400000.0,369300000.0,1249100000.0,12200000.0,309000000.0,313400000.0,313500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 15:32:55+00:00,,0.16,0.16,,,,0.16,,,,,,,,,52200000.0,300000.0,,,,-52500000.0,,,,,,,,,,,,,,,,,326300000.0,325100000.0,325200000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q1TTM,2012-04-01,2013-03-31,,26800000.0,0.71,0.71,,90800000.0,,0.71,124000000.0,34900000.0,77300000.0,956800000.0,15400000.0,245300000.0,245300000.0,,240500000.0,300000.0,928700000.0,168200000.0,17100000.0,4500000.0,800000.0,31200000.0,185900000.0,225000000.0,,30800000.0,49200000.0,,418900000.0,106200000.0,1034900000.0,830600000.0,320400000.0,369300000.0,1249100000.0,12200000.0,326300000.0,325100000.0,325200000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 14:38:37+00:00,24800000.0,0.84,0.84,,80900000.0,400000.0,0.84,128900000.0,41600000.0,96800000.0,933400000.0,37800000.0,251700000.0,251700000.0,,251700000.0,,911900000.0,184700000.0,26500000.0,,,41600000.0,160400000.0,204600000.0,,35600000.0,40600000.0,,436000000.0,118700000.0,1030600000.0,841500000.0,350800000.0,380600000.0,1262700000.0,36500000.0,299600000.0,299600000.0,299600000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,Q4,2014-10-01,2014-12-31,,6200000.0,0.21,0.21,,21700000.0,200000.0,0.21,32600000.0,10500000.0,24000000.0,235500000.0,9800000.0,64700000.0,64700000.0,,64700000.0,,228100000.0,45200000.0,4400000.0,,-100000.0,10200000.0,38700000.0,35400000.0,,9400000.0,9900000.0,,108200000.0,31500000.0,259600000.0,207700000.0,86800000.0,97300000.0,314900000.0,26300000.0,299600000.0,299600000.0,299600000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,Q3YTD,2014-01-01,2014-09-30,,18600000.0,0.63,0.63,,59200000.0,200000.0,0.63,96300000.0,31100000.0,72800000.0,697900000.0,28000000.0,187000000.0,187000000.0,,187000000.0,,683800000.0,139500000.0,22100000.0,,100000.0,31400000.0,121700000.0,169200000.0,,26200000.0,30700000.0,,327800000.0,87200000.0,771000000.0,633800000.0,264000000.0,283300000.0,947800000.0,10200000.0,293300000.0,293300000.0,293300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,Q3TTM,2013-10-01,2014-09-30,,38300000.0,0.82,0.82,,120200000.0,500000.0,0.82,185000000.0,59100000.0,140500000.0,1382100000.0,54100000.0,360900000.0,360900000.0,,246900000.0,-600000.0,1348900000.0,274300000.0,38700000.0,114600000.0,100000.0,57200000.0,248300000.0,344000000.0,,51400000.0,62300000.0,,648000000.0,174300000.0,1523200000.0,1260300000.0,519600000.0,545900000.0,1868500000.0,20600000.0,293300000.0,293300000.0,293300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 15:14:00+00:00,6200000.0,0.21,0.21,,20200000.0,100000.0,0.21,29700000.0,10700000.0,23600000.0,235200000.0,10200000.0,61600000.0,61600000.0,,61600000.0,,228500000.0,45100000.0,1100000.0,,,10200000.0,40900000.0,58600000.0,,8500000.0,12400000.0,,108100000.0,30400000.0,258900000.0,208800000.0,84000000.0,91300000.0,312500000.0,3400000.0,293300000.0,293300000.0,293300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,Q2YTD,2014-01-01,2014-06-30,,12400000.0,0.42,0.42,,39000000.0,100000.0,0.42,66600000.0,20400000.0,49200000.0,462700000.0,17800000.0,125400000.0,125400000.0,,125400000.0,,455300000.0,94400000.0,21000000.0,,100000.0,21200000.0,80800000.0,110600000.0,,17700000.0,18300000.0,,219700000.0,56800000.0,512100000.0,425000000.0,180000000.0,192000000.0,635300000.0,6800000.0,301300000.0,301300000.0,301300000.0
