company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 16:32:31+00:00,,15500000.0,36600000.0,101300000.0,38400000.0,,19900000.0,102800000.0,,-963500000.0,-1857400000.0,201300000.0,-963500000.0,-1857400000.0,201300000.0,-2619600000.0,1800000.0,53700000.0,53700000.0,24700000.0,200000.0,,-162900000.0,49100000.0,-2738500000.0,-46200000.0,-823500000.0,-81900000.0,927300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q3TTM,2009-10-01,2010-09-30,,-16200000.0,20500000.0,46900000.0,138000000.0,49800000.0,,-89300000.0,102800000.0,,-617000000.0,-1053000000.0,124500000.0,-617000000.0,-1053000000.0,124500000.0,-1545500000.0,397000000.0,78600000.0,78600000.0,2200000.0,100000.0,16200000.0,-214000000.0,62700000.0,-2315000000.0,-64300000.0,-818800000.0,-84100000.0,1326300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q3,2010-07-01,2010-09-30,,,3300000.0,6300000.0,34600000.0,13000000.0,,11600000.0,102800000.0,,-127000000.0,-715400000.0,84100000.0,-127000000.0,-715400000.0,84100000.0,-758300000.0,-159400000.0,24100000.0,24100000.0,10300000.0,,,-55500000.0,21800000.0,-1164800000.0,-26100000.0,10500000.0,-25400000.0,475500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 15:38:22+00:00,,12200000.0,30300000.0,66700000.0,25400000.0,,8300000.0,,,-836500000.0,-1142000000.0,117200000.0,-836500000.0,-1142000000.0,117200000.0,-1861300000.0,161200000.0,29600000.0,29600000.0,14400000.0,200000.0,,-107400000.0,27300000.0,-1573700000.0,-20100000.0,-834000000.0,-56500000.0,451800000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q2TTM,2009-07-01,2010-06-30,,-16200000.0,22300000.0,50000000.0,153700000.0,49400000.0,,-110100000.0,700000.0,,-519800000.0,-1172400000.0,233100000.0,-519800000.0,-1172400000.0,233100000.0,-1459100000.0,583900000.0,81300000.0,81300000.0,127800000.0,300000.0,16200000.0,-209700000.0,62400000.0,-2280000000.0,-59300000.0,-836100000.0,-58900000.0,1166900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q2,2010-04-01,2010-06-30,,,7500000.0,29100000.0,29800000.0,12700000.0,,49100000.0,-20000000.0,,31400000.0,-1391600000.0,93300000.0,31400000.0,-1391600000.0,93300000.0,-1266900000.0,209400000.0,16000000.0,16000000.0,-9800000.0,100000.0,,-56200000.0,17800000.0,-1274400000.0,-16700000.0,-47300000.0,-54600000.0,-100500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 16:17:21+00:00,,4700000.0,1200000.0,36900000.0,12700000.0,,-40800000.0,20000000.0,,-867900000.0,249600000.0,23900000.0,-867900000.0,249600000.0,23900000.0,-594400000.0,-48200000.0,13600000.0,13600000.0,24200000.0,100000.0,,-51200000.0,9500000.0,-299300000.0,-3400000.0,-786700000.0,-1900000.0,552300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2010.0,Q1TTM,2009-04-01,2010-03-31,,-16200000.0,20100000.0,48700000.0,171700000.0,47300000.0,,-162200000.0,20700000.0,,-441600000.0,98800000.0,99500000.0,-441600000.0,98800000.0,99500000.0,-243300000.0,560200000.0,90600000.0,90600000.0,45100000.0,400000.0,8900000.0,-204600000.0,58600000.0,-1905400000.0,-48700000.0,-814000000.0,-4300000.0,2060200000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q4,2011-10-01,2011-12-31,,,6900000.0,16100000.0,29200000.0,-5100000.0,,-32200000.0,-22500000.0,,251200000.0,-675300000.0,55000000.0,251200000.0,-675300000.0,55000000.0,-369100000.0,329100000.0,41400000.0,41400000.0,23300000.0,500000.0,,-54800000.0,20700000.0,-875100000.0,-5600000.0,-100000.0,-1000000.0,205400000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 12:54:46+00:00,,25800000.0,98100000.0,135800000.0,39200000.0,,-226000000.0,21400000.0,,-67000000.0,-281000000.0,174400000.0,-67000000.0,-281000000.0,174400000.0,-173600000.0,814600000.0,192400000.0,192400000.0,79300000.0,1400000.0,,-220900000.0,63700000.0,-2901500000.0,-43300000.0,-433700000.0,-249800000.0,2663800000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 12:42:27+00:00,,18900000.0,82000000.0,106600000.0,44300000.0,0.0,-193800000.0,43900000.0,,-318200000.0,394300000.0,119400000.0,-318200000.0,394300000.0,119400000.0,195500000.0,485500000.0,151000000.0,151000000.0,56000000.0,900000.0,,-166100000.0,43000000.0,-2026400000.0,-37700000.0,-433600000.0,-248800000.0,2458400000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q3TTM,2010-10-01,2011-09-30,,,25100000.0,90900000.0,132400000.0,57400000.0,,-210700000.0,262800000.0,,-399500000.0,607500000.0,143600000.0,-399500000.0,607500000.0,143600000.0,351600000.0,469800000.0,179800000.0,179800000.0,38100000.0,1200000.0,,-221300000.0,53900000.0,-2267100000.0,-69000000.0,-546900000.0,-365100000.0,2943600000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q3,2011-07-01,2011-09-30,,,7000000.0,37000000.0,38800000.0,15600000.0,,36000000.0,-306400000.0,,-792400000.0,675400000.0,110400000.0,-792400000.0,675400000.0,110400000.0,-6600000.0,140300000.0,48100000.0,48100000.0,-10700000.0,100000.0,,-57400000.0,14400000.0,-465600000.0,-11600000.0,-382200000.0,-186800000.0,1152600000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 13:33:26+00:00,,11900000.0,45000000.0,67800000.0,28700000.0,0.0,-229800000.0,350300000.0,,474200000.0,-281100000.0,9000000.0,474200000.0,-281100000.0,9000000.0,202100000.0,345200000.0,102900000.0,102900000.0,66700000.0,800000.0,,-108700000.0,28600000.0,-1560800000.0,-26100000.0,-51400000.0,-62000000.0,1305800000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q2TTM,2010-07-01,2011-06-30,,,21400000.0,60200000.0,128200000.0,54800000.0,,-235100000.0,672000000.0,,265900000.0,-783300000.0,117300000.0,265900000.0,-783300000.0,117300000.0,-400100000.0,170100000.0,155800000.0,155800000.0,59100000.0,1100000.0,,-219400000.0,61300000.0,-2966300000.0,-83500000.0,-154200000.0,-203700000.0,2266500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q2,2011-04-01,2011-06-30,,,6000000.0,43600000.0,31200000.0,14500000.0,,-6200000.0,174900000.0,,270000000.0,-424000000.0,69200000.0,270000000.0,-424000000.0,69200000.0,-84800000.0,168200000.0,51200000.0,51200000.0,-10300000.0,700000.0,,-54500000.0,14000000.0,-708100000.0,-10600000.0,-19300000.0,,294700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 16:48:11+00:00,,5900000.0,1400000.0,36600000.0,14200000.0,,-223600000.0,175400000.0,,204200000.0,142900000.0,-60200000.0,204200000.0,142900000.0,-60200000.0,286900000.0,177000000.0,51700000.0,51700000.0,77000000.0,100000.0,,-54200000.0,14600000.0,-852700000.0,-15500000.0,-32100000.0,-62000000.0,1011100000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2011.0,Q1TTM,2010-04-01,2011-03-31,,,22900000.0,45700000.0,126800000.0,53000000.0,,-179800000.0,477100000.0,,27300000.0,-1750900000.0,141400000.0,27300000.0,-1750900000.0,141400000.0,-1582200000.0,211300000.0,120600000.0,120600000.0,59600000.0,500000.0,,-221100000.0,65100000.0,-3532600000.0,-89600000.0,-182200000.0,-258300000.0,1871300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q4,2012-10-01,2012-12-31,,,6700000.0,1800000.0,26100000.0,10000000.0,,-41100000.0,1457500000.0,,1634700000.0,-1538000000.0,82700000.0,1634700000.0,-1538000000.0,82700000.0,179400000.0,387900000.0,61200000.0,61200000.0,33900000.0,,,-53600000.0,12000000.0,-1782300000.0,-24000000.0,-100100000.0,-57000000.0,268300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 16:02:53+00:00,,26800000.0,75400000.0,111800000.0,39100000.0,298200000.0,39000000.0,2128800000.0,,2209700000.0,-2902800000.0,513600000.0,2209700000.0,-2902800000.0,513600000.0,-179500000.0,621300000.0,245300000.0,245300000.0,114200000.0,300000.0,,-217900000.0,49200000.0,-4083400000.0,-84200000.0,-100500000.0,-222300000.0,966600000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-12 13:20:20+00:00,,20100000.0,73600000.0,85700000.0,29100000.0,298200000.0,80100000.0,671300000.0,,575000000.0,-1364800000.0,430900000.0,575000000.0,-1364800000.0,430900000.0,-358900000.0,233400000.0,184100000.0,184100000.0,80300000.0,300000.0,,-164300000.0,37200000.0,-2301100000.0,-60200000.0,-400000.0,-165300000.0,698300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q3,2012-07-01,2012-09-30,,,6700000.0,20800000.0,27100000.0,10200000.0,-26600000.0,56500000.0,565800000.0,,362500000.0,-589500000.0,161100000.0,362500000.0,-589500000.0,161100000.0,-65900000.0,-95200000.0,62200000.0,62200000.0,10400000.0,100000.0,,-54300000.0,15100000.0,-799000000.0,-16500000.0,-100000.0,-53800000.0,252600000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q3TTM,2011-10-01,2012-09-30,,,27000000.0,89700000.0,114900000.0,24000000.0,298200000.0,47900000.0,648800000.0,,826200000.0,-2040100000.0,485900000.0,826200000.0,-2040100000.0,485900000.0,-728000000.0,562500000.0,225500000.0,225500000.0,103600000.0,800000.0,,-219100000.0,57900000.0,-3176200000.0,-65800000.0,-500000.0,-166300000.0,903700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-09 13:40:28+00:00,,13400000.0,52800000.0,58600000.0,18900000.0,324800000.0,23600000.0,105500000.0,,212500000.0,-775300000.0,269800000.0,212500000.0,-775300000.0,269800000.0,-293000000.0,328600000.0,121900000.0,121900000.0,69900000.0,200000.0,,-110000000.0,22100000.0,-1502100000.0,-43700000.0,-300000.0,-111500000.0,445700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q2TTM,2011-07-01,2012-06-30,,,27300000.0,105900000.0,126600000.0,29400000.0,324800000.0,27400000.0,-223400000.0,,-328700000.0,-775200000.0,435200000.0,-328700000.0,-775200000.0,435200000.0,-668700000.0,798000000.0,211400000.0,211400000.0,82500000.0,800000.0,,-222200000.0,57200000.0,-2842800000.0,-60900000.0,-382600000.0,-299300000.0,1803700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q2,2012-04-01,2012-06-30,,,6800000.0,50600000.0,27400000.0,9600000.0,324800000.0,400000.0,105500000.0,,-82200000.0,-642800000.0,104400000.0,-82200000.0,-642800000.0,104400000.0,-620600000.0,-123100000.0,64600000.0,64600000.0,12400000.0,,,-55100000.0,10600000.0,-1145600000.0,-28700000.0,44200000.0,-53700000.0,206700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 11:47:22+00:00,,6600000.0,2200000.0,31200000.0,9300000.0,,23200000.0,,,294700000.0,-132500000.0,165400000.0,294700000.0,-132500000.0,165400000.0,327600000.0,451700000.0,57300000.0,57300000.0,57500000.0,200000.0,,-54900000.0,11500000.0,-356500000.0,-15000000.0,-44500000.0,-57800000.0,239000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2012.0,Q1TTM,2011-04-01,2012-03-31,,,26500000.0,98900000.0,130400000.0,34300000.0,,20800000.0,-154000000.0,,23500000.0,-556400000.0,400000000.0,23500000.0,-556400000.0,400000000.0,-132900000.0,1089300000.0,198000000.0,198000000.0,59800000.0,1500000.0,,-221600000.0,60600000.0,-2405300000.0,-42800000.0,-446100000.0,-245600000.0,1891700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 15:14:13+00:00,,26200000.0,93700000.0,118600000.0,40300000.0,,-76800000.0,2709100000.0,,2796300000.0,-3302700000.0,379400000.0,2796300000.0,-3302700000.0,379400000.0,-127000000.0,806800000.0,232400000.0,232400000.0,113600000.0,2400000.0,,-204800000.0,43700000.0,-4207200000.0,-84000000.0,-56100000.0,-461100000.0,988500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q4,2013-10-01,2013-12-31,,,6600000.0,11500000.0,32900000.0,10000000.0,,-30600000.0,1436400000.0,,1623100000.0,-1833400000.0,89500000.0,1623100000.0,-1833400000.0,89500000.0,-120800000.0,367700000.0,59300000.0,59300000.0,34200000.0,800000.0,,-49800000.0,10000000.0,-1986200000.0,-37400000.0,-100000.0,-131900000.0,190200000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q3TTM,2012-10-01,2013-09-30,,,26300000.0,84000000.0,111800000.0,40300000.0,,-87300000.0,2730200000.0,,2807900000.0,-3007300000.0,372600000.0,2807900000.0,-3007300000.0,372600000.0,173200000.0,827000000.0,234300000.0,234300000.0,113300000.0,1600000.0,,-208600000.0,45700000.0,-4003300000.0,-70600000.0,-156100000.0,-386200000.0,1066600000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q3,2013-07-01,2013-09-30,,,6500000.0,19100000.0,25400000.0,10100000.0,,15800000.0,31100000.0,,124400000.0,-183200000.0,154900000.0,124400000.0,-183200000.0,154900000.0,96100000.0,207800000.0,58500000.0,58500000.0,51900000.0,1100000.0,,-50300000.0,12100000.0,-407000000.0,-13800000.0,-35100000.0,-30200000.0,237600000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-10 14:54:54+00:00,,19600000.0,82200000.0,85700000.0,30300000.0,,-46200000.0,1272700000.0,,1173200000.0,-1469300000.0,289900000.0,1173200000.0,-1469300000.0,289900000.0,-6200000.0,439100000.0,173100000.0,173100000.0,79400000.0,1600000.0,,-155000000.0,33700000.0,-2221000000.0,-46600000.0,-56000000.0,-329200000.0,798300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-11 14:18:29+00:00,,13100000.0,63100000.0,60300000.0,20200000.0,,-62000000.0,1241600000.0,,1048800000.0,-1286100000.0,135000000.0,1048800000.0,-1286100000.0,135000000.0,-102300000.0,231300000.0,114600000.0,114600000.0,27500000.0,500000.0,,-104700000.0,21600000.0,-1814000000.0,-32800000.0,-20900000.0,-299000000.0,560700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q2TTM,2012-07-01,2013-06-30,,,26500000.0,85700000.0,113500000.0,40400000.0,-26600000.0,-46600000.0,3264900000.0,,3046000000.0,-3413600000.0,378800000.0,3046000000.0,-3413600000.0,378800000.0,11200000.0,524000000.0,238000000.0,238000000.0,71800000.0,600000.0,,-212600000.0,48700000.0,-4395300000.0,-73300000.0,-121100000.0,-409800000.0,1081600000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q2,2013-04-01,2013-06-30,,,6600000.0,58000000.0,34100000.0,10100000.0,,-16300000.0,777800000.0,,742500000.0,-751500000.0,60400000.0,742500000.0,-751500000.0,60400000.0,51400000.0,190200000.0,62100000.0,62100000.0,-11300000.0,400000.0,,-51900000.0,9200000.0,-1010000000.0,-16800000.0,-20800000.0,-153200000.0,275300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 15:32:55+00:00,,6500000.0,5100000.0,26200000.0,10100000.0,,-45700000.0,463800000.0,,306300000.0,-534600000.0,74600000.0,306300000.0,-534600000.0,74600000.0,-153700000.0,41100000.0,52500000.0,52500000.0,38800000.0,100000.0,,-52800000.0,12400000.0,-804000000.0,-16000000.0,-100000.0,-145800000.0,285400000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2013.0,Q1TTM,2012-04-01,2013-03-31,,,26700000.0,78300000.0,106800000.0,39900000.0,298200000.0,-29900000.0,2592600000.0,,2221300000.0,-3304900000.0,422800000.0,2221300000.0,-3304900000.0,422800000.0,-660800000.0,210700000.0,240500000.0,240500000.0,95500000.0,200000.0,,-215800000.0,50100000.0,-4530900000.0,-85200000.0,-56100000.0,-310300000.0,1013000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 14:38:37+00:00,,24800000.0,109700000.0,108800000.0,39600000.0,,-37200000.0,394400000.0,,2399600000.0,-2210300000.0,350000000.0,2399600000.0,-2210300000.0,350000000.0,539300000.0,3580900000.0,251700000.0,251700000.0,30500000.0,6000000.0,,-196900000.0,40600000.0,-3472700000.0,-53500000.0,-1381800000.0,-3000000.0,1315900000.0
