company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinvestmentincome,allowanceforloanandleaselosses,aoci,cashandequivalents,claimsandclaimexpenses,commitmentsandcontingencies,commonequity,deferredacquisitioncost,futurepolicybenefits,goodwill,intangibleassets,loansandleases,longtermdebt,mortgageservicingrights,netloansandleases,noncontrollinginterests,otherassets,otherlongtermliabilities,participatingpolicyholderequity,retainedearnings,separateaccountbusinessassets,separateaccountbusinessliabilities,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,tradingaccountsecurities,treasurystock,unearnedpremiumscredit
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2011.0,Q1,,2011-03-31,2011-05-04 16:56:59+00:00,794000000.0,,1620000000.0,3742000000.0,6959000000.0,,12102000000.0,7334000000.0,30872000000.0,1331000000.0,713000000.0,,9267000000.0,7085000000.0,,1152000000.0,24781000000.0,7878000000.0,26399000000.0,3055000000.0,11807000000.0,11807000000.0,,112940000000.0,14077000000.0,14077000000.0,15229000000.0,97711000000.0,112940000000.0,55353000000.0,-2700000000.0,4529000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2012.0,FY,,2012-12-31,2014-03-03 07:14:39+00:00,715000000.0,,5202000000.0,3632000000.0,7509000000.0,0.0,12128000000.0,5036000000.0,33505000000.0,868000000.0,366000000.0,,7178000000.0,6213000000.0,,1288000000.0,23866000000.0,6807000000.0,26262000000.0,1863000000.0,9937000000.0,9937000000.0,,113312000000.0,16493000000.0,16493000000.0,17781000000.0,95531000000.0,113312000000.0,62679000000.0,-2700000000.0,4333000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2012.0,Q3,,2012-09-30,2012-11-02 07:00:58+00:00,746000000.0,,5223000000.0,3741000000.0,7545000000.0,0.0,12163000000.0,5020000000.0,33221000000.0,1128000000.0,488000000.0,,7558000000.0,6220000000.0,,1220000000.0,24140000000.0,7510000000.0,26449000000.0,1741000000.0,10166000000.0,10166000000.0,,114387000000.0,16427000000.0,16427000000.0,17647000000.0,96740000000.0,114387000000.0,62738000000.0,-2700000000.0,4291000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2012.0,Q2,,2012-06-30,2012-08-03 08:53:06+00:00,652000000.0,,4653000000.0,3874000000.0,7552000000.0,0.0,12157000000.0,5023000000.0,32825000000.0,1218000000.0,519000000.0,,7838000000.0,6257000000.0,,1149000000.0,24738000000.0,7006000000.0,26160000000.0,1707000000.0,10033000000.0,10033000000.0,,112536000000.0,15817000000.0,15817000000.0,16966000000.0,95570000000.0,112536000000.0,60222000000.0,-2700000000.0,4156000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2012.0,Q1,,2012-03-31,2012-05-04 16:23:46+00:00,759000000.0,,3656000000.0,4187000000.0,7663000000.0,0.0,12151000000.0,5060000000.0,32380000000.0,1256000000.0,573000000.0,,8080000000.0,6422000000.0,,1145000000.0,23114000000.0,5918000000.0,26204000000.0,1631000000.0,10646000000.0,10646000000.0,,110983000000.0,14738000000.0,14738000000.0,15883000000.0,95100000000.0,110983000000.0,58966000000.0,-2700000000.0,4209000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2013.0,FY,,2013-12-31,2015-03-02 13:36:25+00:00,678000000.0,,2542000000.0,4214000000.0,7204000000.0,0.0,12128000000.0,5278000000.0,33705000000.0,867000000.0,399000000.0,,7441000000.0,6132000000.0,,1227000000.0,21369000000.0,4302000000.0,25528000000.0,2423000000.0,10138000000.0,10138000000.0,,108045000000.0,14393000000.0,14393000000.0,15620000000.0,92425000000.0,108045000000.0,58970000000.0,-2700000000.0,4107000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2013.0,Q3,,2013-09-30,2013-11-01 07:03:59+00:00,705000000.0,,2939000000.0,3554000000.0,7271000000.0,0.0,12150000000.0,5256000000.0,33612000000.0,867000000.0,404000000.0,,7123000000.0,6148000000.0,,1241000000.0,21778000000.0,4900000000.0,25266000000.0,2215000000.0,9957000000.0,9957000000.0,,108134000000.0,14604000000.0,14604000000.0,15845000000.0,92289000000.0,108134000000.0,59465000000.0,-2700000000.0,4160000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2013.0,Q2,,2013-06-30,2013-08-01 07:02:20+00:00,639000000.0,,3142000000.0,3613000000.0,7302000000.0,0.0,12140000000.0,5237000000.0,33437000000.0,867000000.0,433000000.0,,7091000000.0,6140000000.0,,1213000000.0,22422000000.0,5081000000.0,24935000000.0,2107000000.0,9806000000.0,9806000000.0,,107576000000.0,14689000000.0,14689000000.0,15902000000.0,91674000000.0,107576000000.0,58419000000.0,-2700000000.0,4022000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2013.0,Q1,,2013-03-31,2013-05-02 16:51:04+00:00,769000000.0,,4824000000.0,3797000000.0,7343000000.0,0.0,12132000000.0,5050000000.0,33601000000.0,868000000.0,346000000.0,,7157000000.0,6190000000.0,,1287000000.0,23343000000.0,6246000000.0,25886000000.0,1966000000.0,10140000000.0,10140000000.0,,112075000000.0,16222000000.0,16222000000.0,17509000000.0,94566000000.0,112075000000.0,61572000000.0,-2700000000.0,4193000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2014.0,FY,,2014-12-31,2016-02-26 16:56:29+00:00,660000000.0,,4446000000.0,4645000000.0,7881000000.0,0.0,11998000000.0,4852000000.0,35915000000.0,,265000000.0,,6812000000.0,6301000000.0,,1874000000.0,24033000000.0,5186000000.0,26032000000.0,1179000000.0,9208000000.0,9208000000.0,,111316000000.0,14923000000.0,14923000000.0,16797000000.0,94519000000.0,111316000000.0,61352000000.0,-2700000000.0,3485000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2014.0,Q3,,2014-09-30,2014-11-10 07:07:58+00:00,719000000.0,,3934000000.0,3477000000.0,7987000000.0,0.0,11992000000.0,5085000000.0,34697000000.0,316000000.0,300000000.0,,6897000000.0,6286000000.0,,1956000000.0,22281000000.0,4480000000.0,25827000000.0,1939000000.0,9420000000.0,9420000000.0,,110514000000.0,15165000000.0,15165000000.0,17121000000.0,93393000000.0,110514000000.0,62630000000.0,-2700000000.0,4085000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2014.0,Q2,,2014-06-30,2014-07-30 17:03:03+00:00,642000000.0,,4161000000.0,4138000000.0,7223000000.0,0.0,11987000000.0,5085000000.0,34497000000.0,867000000.0,266000000.0,,6948000000.0,6203000000.0,,2033000000.0,21852000000.0,4776000000.0,25834000000.0,2783000000.0,9911000000.0,9911000000.0,,111644000000.0,16231000000.0,16231000000.0,18264000000.0,93380000000.0,111644000000.0,62680000000.0,-2700000000.0,4191000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2014.0,Q1,,2014-03-31,2014-04-30 17:09:48+00:00,752000000.0,,3483000000.0,4360000000.0,7156000000.0,0.0,12125000000.0,5177000000.0,34076000000.0,866000000.0,327000000.0,,7419000000.0,6121000000.0,,1219000000.0,21636000000.0,4491000000.0,25881000000.0,2607000000.0,9933000000.0,9933000000.0,,109765000000.0,15515000000.0,15515000000.0,16734000000.0,93031000000.0,109765000000.0,60593000000.0,-2700000000.0,4075000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,FY,,2015-12-31,2017-02-27 17:03:46+00:00,653000000.0,,3010000000.0,5965000000.0,8095000000.0,0.0,11950000000.0,4398000000.0,36475000000.0,,357000000.0,,6669000000.0,6331000000.0,,1813000000.0,22337000000.0,3155000000.0,26209000000.0,564000000.0,7883000000.0,7883000000.0,,106431000000.0,12824000000.0,12824000000.0,14637000000.0,91794000000.0,106431000000.0,58507000000.0,-2700000000.0,3308000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q3,,2015-09-30,2015-10-30 16:34:22+00:00,685000000.0,,3478000000.0,3666000000.0,8065000000.0,0.0,11945000000.0,4437000000.0,36472000000.0,14000000.0,284000000.0,,6740000000.0,6308000000.0,,1837000000.0,23811000000.0,4296000000.0,26000000000.0,856000000.0,7893000000.0,7893000000.0,,108222000000.0,13579000000.0,13579000000.0,15416000000.0,92806000000.0,108222000000.0,61124000000.0,-2700000000.0,3340000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q2,,2015-06-30,2015-08-05 16:10:04+00:00,615000000.0,,3309000000.0,4100000000.0,7990000000.0,0.0,11941000000.0,4896000000.0,36298000000.0,15000000.0,286000000.0,,6773000000.0,6356000000.0,,2037000000.0,23327000000.0,4256000000.0,25987000000.0,1140000000.0,8702000000.0,8702000000.0,,109164000000.0,13690000000.0,13690000000.0,15727000000.0,93437000000.0,109164000000.0,60867000000.0,-2700000000.0,3431000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q1,,2015-03-31,2015-04-29 16:12:51+00:00,735000000.0,,4692000000.0,5158000000.0,8030000000.0,0.0,11999000000.0,4918000000.0,36488000000.0,15000000.0,227000000.0,,6789000000.0,6337000000.0,,1757000000.0,22629000000.0,5002000000.0,26146000000.0,1333000000.0,9064000000.0,9064000000.0,,112331000000.0,15324000000.0,15324000000.0,17081000000.0,95250000000.0,112331000000.0,63248000000.0,-2700000000.0,3731000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q3,,2016-09-30,2016-11-08 16:22:55+00:00,677000000.0,,5202000000.0,3078000000.0,8869000000.0,0.0,11960000000.0,3982000000.0,37405000000.0,,258000000.0,,4582000000.0,6151000000.0,,1878000000.0,22851000000.0,4431000000.0,25867000000.0,409000000.0,7485000000.0,7485000000.0,,108852000000.0,14871000000.0,14871000000.0,16749000000.0,92103000000.0,108852000000.0,64370000000.0,-2700000000.0,3464000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q1,,2016-03-31,2016-04-29 16:21:15+00:00,720000000.0,,4185000000.0,4043000000.0,8177000000.0,0.0,11953000000.0,4235000000.0,36776000000.0,,291000000.0,,4715000000.0,6334000000.0,,1918000000.0,23205000000.0,4176000000.0,26354000000.0,617000000.0,7624000000.0,7624000000.0,,107173000000.0,14055000000.0,14055000000.0,15973000000.0,91200000000.0,107173000000.0,60721000000.0,-2700000000.0,3378000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,FY,,2017-12-31,2018-08-01 16:20:48+00:00,644000000.0,,3027000000.0,2875000000.0,9594000000.0,0.0,11978000000.0,2329000000.0,38472000000.0,,301000000.0,,4574000000.0,6448000000.0,,1910000000.0,22125000000.0,1937000000.0,24195000000.0,1113000000.0,7230000000.0,7230000000.0,,105297000000.0,13418000000.0,13418000000.0,15328000000.0,89969000000.0,105297000000.0,63345000000.0,-2700000000.0,3967000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q3,,2017-09-30,2017-11-03 06:50:32+00:00,639000000.0,,3035000000.0,2836000000.0,9384000000.0,0.0,11974000000.0,2342000000.0,38022000000.0,,315000000.0,,4593000000.0,6379000000.0,,2018000000.0,21537000000.0,2236000000.0,24531000000.0,760000000.0,7264000000.0,7264000000.0,,104629000000.0,13069000000.0,13069000000.0,15087000000.0,89542000000.0,104629000000.0,63317000000.0,-2700000000.0,3512000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q2,,2017-06-30,2017-08-09 16:10:57+00:00,599000000.0,,3095000000.0,2853000000.0,9239000000.0,0.0,11970000000.0,2378000000.0,37772000000.0,,334000000.0,,4578000000.0,6355000000.0,,1978000000.0,22429000000.0,2791000000.0,24971000000.0,653000000.0,7269000000.0,7269000000.0,,105016000000.0,13018000000.0,13018000000.0,14996000000.0,90020000000.0,105016000000.0,62799000000.0,-2700000000.0,3400000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q1,,2017-03-31,2017-05-03 07:08:38+00:00,717000000.0,,3096000000.0,3018000000.0,9295000000.0,0.0,11965000000.0,3207000000.0,37291000000.0,,381000000.0,,4572000000.0,6229000000.0,,1904000000.0,22501000000.0,2732000000.0,25383000000.0,451000000.0,7327000000.0,7327000000.0,,104686000000.0,12812000000.0,12812000000.0,14716000000.0,89970000000.0,104686000000.0,61306000000.0,-2700000000.0,3370000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,FY,,2018-12-31,2020-02-27 07:24:40+00:00,645000000.0,,2044000000.0,1974000000.0,10295000000.0,0.0,11988000000.0,3142000000.0,37940000000.0,,333000000.0,,4018000000.0,6749000000.0,,1739000000.0,26357000000.0,3641000000.0,22968000000.0,1118000000.0,5859000000.0,5859000000.0,,100923000000.0,12450000000.0,12450000000.0,14189000000.0,86734000000.0,100923000000.0,55864000000.0,-2700000000.0,2013000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q3,,2018-09-30,2018-10-31 16:28:24+00:00,657000000.0,,2067000000.0,2505000000.0,9844000000.0,0.0,11984000000.0,3336000000.0,38018000000.0,,355000000.0,,4381000000.0,6655000000.0,,1823000000.0,21681000000.0,1851000000.0,22993000000.0,1447000000.0,6745000000.0,6745000000.0,,102121000000.0,12798000000.0,12798000000.0,14621000000.0,87500000000.0,102121000000.0,60187000000.0,-2700000000.0,3668000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q2,,2018-06-30,2018-08-01 16:20:48+00:00,602000000.0,,2327000000.0,2243000000.0,9665000000.0,0.0,11982000000.0,3086000000.0,37913000000.0,,354000000.0,,4385000000.0,6570000000.0,,1831000000.0,22082000000.0,1988000000.0,23366000000.0,1301000000.0,6750000000.0,6750000000.0,,102477000000.0,12910000000.0,12910000000.0,14741000000.0,87736000000.0,102477000000.0,60790000000.0,-2700000000.0,3669000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q1,,2018-03-31,2018-05-02 16:29:47+00:00,698000000.0,,2627000000.0,2843000000.0,9651000000.0,0.0,11980000000.0,2699000000.0,37946000000.0,,339000000.0,,4996000000.0,6435000000.0,,1844000000.0,21978000000.0,1868000000.0,23751000000.0,1111000000.0,6902000000.0,6902000000.0,,103773000000.0,13018000000.0,13018000000.0,14862000000.0,88911000000.0,103773000000.0,61879000000.0,-2700000000.0,3797000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,FY,,2019-12-31,2020-05-06 17:16:10+00:00,654000000.0,13000000.0,3433000000.0,3341000000.0,10958000000.0,0.0,11991000000.0,1836000000.0,40384000000.0,,201000000.0,6976000000.0,3588000000.0,,6963000000.0,447000000.0,21661000000.0,1562000000.0,22217000000.0,1461000000.0,6108000000.0,6108000000.0,,101342000000.0,14185000000.0,14185000000.0,14632000000.0,86710000000.0,101342000000.0,60578000000.0,-2700000000.0,1893000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q3,,2019-09-30,2019-10-30 17:00:26+00:00,643000000.0,,3622000000.0,1629000000.0,10780000000.0,0.0,11987000000.0,1881000000.0,40489000000.0,,210000000.0,,4017000000.0,7033000000.0,,1758000000.0,26780000000.0,3747000000.0,22607000000.0,1478000000.0,6005000000.0,6005000000.0,,105653000000.0,14387000000.0,14387000000.0,16145000000.0,89508000000.0,105653000000.0,61472000000.0,-2700000000.0,1863000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q2,,2019-06-30,2019-07-31 17:30:31+00:00,626000000.0,,3013000000.0,1938000000.0,10677000000.0,0.0,11984000000.0,2105000000.0,39583000000.0,,244000000.0,,4355000000.0,7019000000.0,,1835000000.0,21769000000.0,1751000000.0,22673000000.0,1460000000.0,6187000000.0,6187000000.0,,104306000000.0,13757000000.0,13757000000.0,15592000000.0,88714000000.0,104306000000.0,64418000000.0,-2700000000.0,3488000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q1,,2019-03-31,2019-05-01 16:29:53+00:00,726000000.0,,2492000000.0,2221000000.0,10536000000.0,0.0,11990000000.0,2219000000.0,38369000000.0,,265000000.0,,4346000000.0,6988000000.0,,1808000000.0,21564000000.0,1712000000.0,22651000000.0,1292000000.0,6210000000.0,6210000000.0,,102188000000.0,13074000000.0,13074000000.0,14882000000.0,87306000000.0,102188000000.0,61995000000.0,-2700000000.0,3482000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2020.0,Q1,,2020-03-31,2020-05-06 17:16:10+00:00,707000000.0,71000000.0,3815000000.0,2483000000.0,11132000000.0,0.0,11994000000.0,1898000000.0,39339000000.0,,263000000.0,6944000000.0,2851000000.0,,6873000000.0,385000000.0,22414000000.0,1686000000.0,22313000000.0,1340000000.0,4967000000.0,4967000000.0,,98844000000.0,14449000000.0,14449000000.0,14834000000.0,84010000000.0,98844000000.0,59239000000.0,-2700000000.0,1722000000.0
