company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2011.0,Q3TTM,2009-12-27,2011-01-01,,-94900000.0,190500000.0,-2300000.0,-111900000.0,,,-344100000.0,-680500000.0,696500000.0,-344100000.0,-680500000.0,696500000.0,-330400000.0,608500000.0,608500000.0,9400000.0,129000000.0,21600000.0,-38700000.0,-1523900000.0,-268500000.0,-9100000.0,-425300000.0,1185200000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2011.0,Q3,2010-10-03,2011-01-01,,-46400000.0,50400000.0,-1200000.0,159600000.0,,,60800000.0,-222400000.0,370300000.0,60800000.0,-222400000.0,370300000.0,207500000.0,168400000.0,168400000.0,-8100000.0,73000000.0,19100000.0,-9500000.0,-451800000.0,-77700000.0,-2700000.0,,334400000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2011.0,Q3YTD,2010-04-04,2011-01-01,2012-02-08 17:22:42+00:00,-67800000.0,142800000.0,8600000.0,-56900000.0,,0.0,-281800000.0,-240800000.0,594300000.0,-281800000.0,-240800000.0,594300000.0,80300000.0,494400000.0,494400000.0,14000000.0,101900000.0,15900000.0,-28900000.0,-1019500000.0,-171500000.0,-7100000.0,-347700000.0,1002100000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2011.0,Q2TTM,2009-09-27,2010-10-02,,-50500000.0,184200000.0,-10400000.0,31200000.0,,1300000.0,-459400000.0,-327800000.0,810000000.0,-459400000.0,-327800000.0,810000000.0,12400000.0,551200000.0,551200000.0,43400000.0,85500000.0,4200000.0,-34200000.0,-1327000000.0,-242100000.0,-7800000.0,-504200000.0,1287600000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2011.0,Q2,2010-07-04,2010-10-02,,-19000000.0,46400000.0,12600000.0,-209300000.0,,,-91600000.0,116500000.0,52600000.0,-91600000.0,116500000.0,52600000.0,90100000.0,205200000.0,205200000.0,10300000.0,21800000.0,-400000.0,-9600000.0,-208200000.0,-55300000.0,-3100000.0,-100700000.0,399400000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2011.0,Q2YTD,2010-04-04,2010-10-02,2011-11-09 16:14:15+00:00,-21400000.0,92400000.0,9800000.0,-216500000.0,,0.0,-342600000.0,-18400000.0,224000000.0,-342600000.0,-18400000.0,224000000.0,-127200000.0,326000000.0,326000000.0,22100000.0,28900000.0,-3200000.0,-19400000.0,-567700000.0,-93800000.0,-4400000.0,-347700000.0,667700000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2011.0,Q1TTM,2009-06-28,2010-07-03,,-31500000.0,182900000.0,-17400000.0,30300000.0,,1300000.0,-544700000.0,-498500000.0,785600000.0,-544700000.0,-498500000.0,785600000.0,-275000000.0,523500000.0,523500000.0,48900000.0,75300000.0,-2300000.0,-29500000.0,-1360200000.0,-222000000.0,-127800000.0,-464000000.0,1117500000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2011.0,Q1,2010-04-04,2010-07-03,2011-08-11 16:54:56+00:00,-2400000.0,46000000.0,-2800000.0,-7200000.0,,0.0,-251000000.0,-134900000.0,171400000.0,-251000000.0,-134900000.0,171400000.0,-217300000.0,120800000.0,120800000.0,11800000.0,7100000.0,-2800000.0,-9800000.0,-359500000.0,-38500000.0,-1300000.0,-247000000.0,268300000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2012.0,Q4,2012-01-01,2012-03-31,,-1900000.0,56800000.0,500000.0,-61600000.0,,100000.0,13100000.0,-258200000.0,100800000.0,13100000.0,-258200000.0,100800000.0,-143800000.0,94400000.0,94400000.0,11200000.0,33500000.0,,-18200000.0,-290000000.0,-111900000.0,-2700000.0,400000.0,145600000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2012.0,FY,2011-04-03,2012-03-31,2014-05-15 16:58:03+00:00,-12000000.0,225000000.0,-9000000.0,-73000000.0,,108000000.0,-408000000.0,-249000000.0,885000000.0,-408000000.0,-249000000.0,885000000.0,219000000.0,681000000.0,681000000.0,52000000.0,93000000.0,1000000.0,-74000000.0,-1360000000.0,-272000000.0,-116000000.0,-419000000.0,1394000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2012.0,Q3TTM,2011-01-02,2011-12-31,,-13200000.0,219500000.0,-4900000.0,-59700000.0,,107900000.0,-651900000.0,-49400000.0,878600000.0,-651900000.0,-49400000.0,878600000.0,172400000.0,659800000.0,659800000.0,59000000.0,88500000.0,13600000.0,-65400000.0,-1294800000.0,-243600000.0,-116600000.0,-666300000.0,1488600000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2012.0,Q3,2011-10-02,2011-12-31,,-2200000.0,56800000.0,-9400000.0,250500000.0,,,-105000000.0,21800000.0,500700000.0,-105000000.0,21800000.0,500700000.0,408100000.0,169000000.0,169000000.0,24400000.0,16400000.0,700000.0,-18400000.0,-277100000.0,-67700000.0,-101400000.0,-1600000.0,368100000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2012.0,Q3YTD,2011-04-03,2011-12-31,2013-02-06 17:08:22+00:00,-10100000.0,168200000.0,-9500000.0,-11400000.0,,107900000.0,-421100000.0,9200000.0,784200000.0,-421100000.0,9200000.0,784200000.0,362800000.0,586600000.0,586600000.0,40800000.0,59500000.0,1000000.0,-55800000.0,-1070000000.0,-160100000.0,-113300000.0,-419400000.0,1248400000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2012.0,Q2TTM,2010-10-03,2011-10-01,,-57400000.0,213100000.0,3300000.0,-150600000.0,,107900000.0,-486100000.0,-293600000.0,748200000.0,-486100000.0,-293600000.0,748200000.0,-28200000.0,659200000.0,659200000.0,26500000.0,145100000.0,32000000.0,-56500000.0,-1469500000.0,-253600000.0,-17900000.0,-664700000.0,1454900000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2012.0,Q2,2011-07-03,2011-10-01,,,56000000.0,-5000000.0,-220400000.0,,100000000.0,14600000.0,-104500000.0,71100000.0,14600000.0,-104500000.0,71100000.0,-23800000.0,233500000.0,233500000.0,2000000.0,36900000.0,,-18500000.0,-415400000.0,-53100000.0,-10500000.0,-93300000.0,364000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2012.0,Q2YTD,2011-04-03,2011-10-01,2012-11-02 16:09:19+00:00,-7900000.0,111400000.0,-100000.0,-261900000.0,,107900000.0,-316100000.0,-12600000.0,283500000.0,-316100000.0,-12600000.0,283500000.0,-45300000.0,417600000.0,417600000.0,16400000.0,43100000.0,300000.0,-37400000.0,-792900000.0,-92400000.0,-11900000.0,-417800000.0,880300000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2012.0,Q1TTM,2010-07-04,2011-07-02,,-76400000.0,203500000.0,20900000.0,-139500000.0,,7900000.0,-592300000.0,-72600000.0,729700000.0,-592300000.0,-72600000.0,729700000.0,85700000.0,630900000.0,630900000.0,34800000.0,130000000.0,31600000.0,-47600000.0,-1262300000.0,-255800000.0,-10500000.0,-672100000.0,1490300000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2012.0,Q1,2011-04-03,2011-07-02,2012-08-09 16:18:37+00:00,-7900000.0,55400000.0,4900000.0,-41500000.0,,7900000.0,-330700000.0,91900000.0,212400000.0,-330700000.0,91900000.0,212400000.0,-21500000.0,184100000.0,184100000.0,14400000.0,6200000.0,300000.0,-18900000.0,-377500000.0,-39300000.0,-1400000.0,-324500000.0,516300000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q4,2012-12-30,2013-03-30,,-4000000.0,59000000.0,-9000000.0,-94000000.0,,,-32000000.0,-106000000.0,122000000.0,-32000000.0,-106000000.0,122000000.0,-25000000.0,127000000.0,127000000.0,30000000.0,19000000.0,-4000000.0,,-124000000.0,-81000000.0,-1000000.0,-50000000.0,107000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,FY,2012-04-01,2013-03-30,2015-05-15 16:14:51+00:00,-22000000.0,233000000.0,-9000000.0,-43000000.0,,0.0,-595000000.0,-113000000.0,1019000000.0,-595000000.0,-113000000.0,1019000000.0,302000000.0,750000000.0,750000000.0,79000000.0,90000000.0,3000000.0,-128000000.0,-876000000.0,-276000000.0,-10000000.0,-547000000.0,1058000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q3TTM,2012-01-01,2012-12-29,,-19900000.0,230800000.0,500000.0,-10600000.0,,100000.0,-549900000.0,-265200000.0,997800000.0,-549900000.0,-265200000.0,997800000.0,183200000.0,717400000.0,717400000.0,60200000.0,104500000.0,7000000.0,-146200000.0,-1042000000.0,-306900000.0,-11700000.0,-496600000.0,1096600000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q3,2012-09-30,2012-12-29,,-8000000.0,61000000.0,-1000000.0,283000000.0,-26000000.0,,-209000000.0,75000000.0,590000000.0,-209000000.0,75000000.0,590000000.0,455000000.0,216000000.0,216000000.0,30000000.0,45000000.0,,-73000000.0,-143000000.0,-78000000.0,-5000000.0,-150000000.0,304000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q3YTD,2012-04-01,2012-12-29,2014-02-05 16:02:22+00:00,-18000000.0,174000000.0,0.0,51000000.0,,0.0,-563000000.0,-7000000.0,897000000.0,-563000000.0,-7000000.0,897000000.0,327000000.0,623000000.0,623000000.0,49000000.0,71000000.0,7000000.0,-128000000.0,-752000000.0,-195000000.0,-9000000.0,-497000000.0,951000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q2TTM,2011-10-02,2012-09-29,,-14100000.0,226600000.0,-7900000.0,-43100000.0,26000000.0,100000.0,-445900000.0,-318400000.0,908500000.0,-445900000.0,-318400000.0,908500000.0,136300000.0,670400000.0,670400000.0,54600000.0,75900000.0,7700000.0,-91600000.0,-1176100000.0,-296600000.0,-108100000.0,-348200000.0,1160700000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q2,2012-07-01,2012-09-29,,-3000000.0,57000000.0,6000000.0,-246000000.0,26000000.0,,-8000000.0,39000000.0,38000000.0,-8000000.0,39000000.0,38000000.0,75000000.0,214000000.0,214000000.0,13000000.0,3000000.0,-1000000.0,-36000000.0,-331000000.0,-55000000.0,-1000000.0,,429000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q2YTD,2012-04-01,2012-09-29,2013-11-06 16:14:49+00:00,-10000000.0,113000000.0,1000000.0,-232000000.0,26000000.0,0.0,-354000000.0,-82000000.0,307000000.0,-354000000.0,-82000000.0,307000000.0,-128000000.0,407000000.0,407000000.0,19000000.0,26000000.0,7000000.0,-55000000.0,-609000000.0,-117000000.0,-4000000.0,-347000000.0,647000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q1TTM,2011-07-03,2012-06-30,,-11100000.0,225600000.0,-18900000.0,-17500000.0,,100100000.0,-423300000.0,-461900000.0,941600000.0,-423300000.0,-461900000.0,941600000.0,37500000.0,689900000.0,689900000.0,43600000.0,109800000.0,8700000.0,-74100000.0,-1260500000.0,-294700000.0,-117600000.0,-441500000.0,1095700000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q1,2012-04-01,2012-06-30,2013-08-08 16:16:34+00:00,-7000000.0,56000000.0,-5000000.0,14000000.0,,,-346000000.0,-121000000.0,269000000.0,-346000000.0,-121000000.0,269000000.0,-203000000.0,193000000.0,193000000.0,6000000.0,23000000.0,8000000.0,-19000000.0,-278000000.0,-62000000.0,-3000000.0,-347000000.0,218000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,FY,2013-03-31,2014-03-29,2016-05-19 16:06:04+00:00,-40000000.0,258000000.0,3000000.0,-186000000.0,,300000000.0,-599000000.0,-488000000.0,907000000.0,-599000000.0,-488000000.0,907000000.0,-177000000.0,776000000.0,776000000.0,59000000.0,86000000.0,-2000000.0,-149000000.0,-1067000000.0,-390000000.0,-278000000.0,-558000000.0,1011000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q4,2013-12-29,2014-03-29,,-1000000.0,65000000.0,1000000.0,-97000000.0,,,-185000000.0,-48000000.0,147000000.0,-185000000.0,-48000000.0,147000000.0,-85000000.0,153000000.0,153000000.0,26000000.0,8000000.0,,-40000000.0,-224000000.0,-95000000.0,-3000000.0,-150000000.0,272000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q3TTM,2012-12-30,2013-12-28,,-43000000.0,252000000.0,-7000000.0,-183000000.0,,300000000.0,-446000000.0,-546000000.0,882000000.0,-446000000.0,-546000000.0,882000000.0,-117000000.0,750000000.0,750000000.0,63000000.0,97000000.0,-6000000.0,-109000000.0,-967000000.0,-376000000.0,-276000000.0,-458000000.0,846000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q3,2013-09-29,2013-12-28,,-3000000.0,67000000.0,,215000000.0,,,-465000000.0,-32000000.0,540000000.0,-465000000.0,-32000000.0,540000000.0,43000000.0,237000000.0,237000000.0,21000000.0,39000000.0,4000000.0,-36000000.0,-199000000.0,-81000000.0,-270000000.0,-198000000.0,247000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q3YTD,2013-03-31,2013-12-28,2015-02-04 16:09:24+00:00,-39000000.0,193000000.0,2000000.0,-89000000.0,,300000000.0,-414000000.0,-440000000.0,760000000.0,-414000000.0,-440000000.0,760000000.0,-92000000.0,623000000.0,623000000.0,33000000.0,78000000.0,-2000000.0,-109000000.0,-843000000.0,-295000000.0,-275000000.0,-408000000.0,739000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q2TTM,2012-09-30,2013-09-28,,-48000000.0,246000000.0,-8000000.0,-115000000.0,-26000000.0,300000000.0,-190000000.0,-439000000.0,932000000.0,-190000000.0,-439000000.0,932000000.0,295000000.0,729000000.0,729000000.0,72000000.0,103000000.0,-10000000.0,-146000000.0,-911000000.0,-373000000.0,-11000000.0,-410000000.0,903000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q2,2013-06-30,2013-09-28,,-4000000.0,66000000.0,7000000.0,-306000000.0,,300000000.0,268000000.0,-301000000.0,-75000000.0,268000000.0,-301000000.0,-75000000.0,-101000000.0,205000000.0,205000000.0,-40000000.0,17000000.0,-4000000.0,-37000000.0,-339000000.0,-148000000.0,-3000000.0,-9000000.0,194000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q2YTD,2013-03-31,2013-09-28,2014-10-30 16:19:58+00:00,-36000000.0,126000000.0,2000000.0,-304000000.0,,300000000.0,51000000.0,-408000000.0,220000000.0,51000000.0,-408000000.0,220000000.0,-135000000.0,386000000.0,386000000.0,12000000.0,39000000.0,-6000000.0,-73000000.0,-644000000.0,-214000000.0,-5000000.0,-210000000.0,492000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q1TTM,2012-07-01,2013-06-29,,-47000000.0,237000000.0,-9000000.0,-55000000.0,,,-466000000.0,-99000000.0,1045000000.0,-466000000.0,-99000000.0,1045000000.0,471000000.0,738000000.0,738000000.0,125000000.0,89000000.0,-7000000.0,-145000000.0,-903000000.0,-280000000.0,-9000000.0,-401000000.0,1138000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q1,2013-03-31,2013-06-29,2014-08-07 16:04:14+00:00,-32000000.0,60000000.0,-5000000.0,2000000.0,,,-217000000.0,-107000000.0,295000000.0,-217000000.0,-107000000.0,295000000.0,-34000000.0,181000000.0,181000000.0,52000000.0,22000000.0,-2000000.0,-36000000.0,-305000000.0,-66000000.0,-2000000.0,-201000000.0,298000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,FY,2014-03-30,2015-03-28,2017-05-18 16:10:01+00:00,-11700000.0,294400000.0,-81700000.0,-169900000.0,,2807700000.0,-420600000.0,-688700000.0,893300000.0,-420600000.0,-688700000.0,893300000.0,-297700000.0,702200000.0,702200000.0,66600000.0,60200000.0,-900000.0,-158200000.0,-1397700000.0,-391200000.0,-2598700000.0,-531600000.0,1112800000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q4,2014-12-28,2015-03-28,,-3700000.0,75400000.0,-34700000.0,-218900000.0,,524700000.0,-68600000.0,-163700000.0,3300000.0,-68600000.0,-163700000.0,3300000.0,-263700000.0,124200000.0,124200000.0,22600000.0,7200000.0,100000.0,-39200000.0,-241700000.0,-91200000.0,-411700000.0,-149600000.0,172800000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q3YTD,2014-03-30,2014-12-27,2016-02-04 16:07:58+00:00,-8000000.0,219000000.0,-47000000.0,49000000.0,,2283000000.0,-352000000.0,-525000000.0,890000000.0,-352000000.0,-525000000.0,890000000.0,-34000000.0,578000000.0,578000000.0,44000000.0,53000000.0,-1000000.0,-119000000.0,-1156000000.0,-300000000.0,-2187000000.0,-382000000.0,940000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q3TTM,2013-12-29,2014-12-27,,-9000000.0,284000000.0,-46000000.0,-48000000.0,,2283000000.0,-537000000.0,-573000000.0,1037000000.0,-537000000.0,-573000000.0,1037000000.0,-119000000.0,731000000.0,731000000.0,70000000.0,61000000.0,-1000000.0,-159000000.0,-1380000000.0,-395000000.0,-2190000000.0,-532000000.0,1212000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q3,2014-09-28,2014-12-27,,-5000000.0,78000000.0,-23000000.0,325000000.0,,1753000000.0,-227000000.0,-85000000.0,615000000.0,-227000000.0,-85000000.0,615000000.0,280000000.0,215000000.0,215000000.0,-3000000.0,15000000.0,-1000000.0,-40000000.0,-363000000.0,-124000000.0,-1854000000.0,-101000000.0,408000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q2YTD,2014-03-30,2014-09-27,2015-11-05 16:03:54+00:00,-3000000.0,141000000.0,-24000000.0,-276000000.0,,530000000.0,-125000000.0,-440000000.0,275000000.0,-125000000.0,-440000000.0,275000000.0,-314000000.0,363000000.0,363000000.0,47000000.0,38000000.0,0.0,-79000000.0,-793000000.0,-176000000.0,-333000000.0,-281000000.0,532000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q2TTM,2013-09-29,2014-09-27,,-7000000.0,273000000.0,-23000000.0,-158000000.0,,530000000.0,-775000000.0,-520000000.0,962000000.0,-775000000.0,-520000000.0,962000000.0,-356000000.0,753000000.0,753000000.0,94000000.0,85000000.0,4000000.0,-155000000.0,-1216000000.0,-352000000.0,-606000000.0,-629000000.0,1051000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q2,2014-06-29,2014-09-27,,1000000.0,72000000.0,-25000000.0,-432000000.0,,530000000.0,113000000.0,-176000000.0,-140000000.0,113000000.0,-176000000.0,-140000000.0,-228000000.0,201000000.0,201000000.0,19000000.0,20000000.0,,-39000000.0,-382000000.0,-91000000.0,-328000000.0,-70000000.0,296000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q1TTM,2013-06-30,2014-06-28,,-12000000.0,267000000.0,9000000.0,-32000000.0,,300000000.0,-620000000.0,-645000000.0,1027000000.0,-620000000.0,-645000000.0,1027000000.0,-229000000.0,757000000.0,757000000.0,35000000.0,82000000.0,,-153000000.0,-1173000000.0,-409000000.0,-281000000.0,-568000000.0,949000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q1,2014-03-30,2014-06-28,2015-08-06 16:11:33+00:00,-4000000.0,69000000.0,1000000.0,156000000.0,,0.0,-238000000.0,-264000000.0,415000000.0,-238000000.0,-264000000.0,415000000.0,-86000000.0,162000000.0,162000000.0,28000000.0,18000000.0,0.0,-40000000.0,-411000000.0,-85000000.0,-5000000.0,-211000000.0,236000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,FY,2015-03-29,2016-04-02,2018-05-23 16:32:14+00:00,-16300000.0,309400000.0,,114100000.0,,4643300000.0,-482700000.0,-576300000.0,1016700000.0,-483000000.0,-576300000.0,1016700000.0,-42600000.0,396400000.0,396400000.0,196800000.0,33200000.0,,-170000000.0,-1085000000.0,-417700000.0,-4488800000.0,-500400000.0,942700000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q4,2015-12-27,2016-04-02,,-2300000.0,82400000.0,6000000.0,-34900000.0,,0.0,,-185300000.0,164700000.0,-55000000.0,-185300000.0,164700000.0,-69600000.0,41400000.0,41400000.0,75800000.0,0.0,6000000.0,0.0,-448000000.0,-92700000.0,0.0,0.0,351700000.0,
