company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q3,,2012-12-29,2013-02-06 17:08:22+00:00,146200000.0,383900000.0,,160800000.0,999100000.0,0.0,1760200000.0,144800000.0,89300000.0,993100000.0,339800000.0,0.0,89000000.0,981100000.0,926400000.0,,16200000.0,155600000.0,682000000.0,122700000.0,372300000.0,179900000.0,4555900000.0,274100000.0,313200000.0,5489200000.0,3768500000.0,3002000000.0,1191600000.0,3769700000.0,3769700000.0,1719500000.0,5489200000.0,1560800000.0,527900000.0,-2708400000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q2,,2012-09-29,2012-11-02 16:09:19+00:00,224400000.0,606800000.0,,197500000.0,543700000.0,0.0,1719600000.0,145700000.0,35100000.0,1014000000.0,349700000.0,265800000.0,84900000.0,1060200000.0,911900000.0,,34800000.0,186500000.0,698600000.0,125200000.0,376700000.0,177500000.0,4376500000.0,,469100000.0,5523500000.0,3735200000.0,3003000000.0,958100000.0,3736400000.0,3736400000.0,1787100000.0,5523500000.0,1608600000.0,829000000.0,-2558400000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2013.0,Q1,,2012-06-30,2012-08-09 16:18:37+00:00,206500000.0,395300000.0,,161400000.0,468500000.0,0.0,1668100000.0,146500000.0,65100000.0,1002700000.0,354900000.0,261000000.0,82100000.0,964100000.0,869700000.0,,33300000.0,164200000.0,661400000.0,132100000.0,364100000.0,181900000.0,4199300000.0,,563000000.0,5194100000.0,3470600000.0,2719300000.0,933000000.0,3471800000.0,3471800000.0,1722300000.0,5194100000.0,1605100000.0,789300000.0,-2558200000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,FY,,2014-03-29,2015-05-15 16:14:51+00:00,203000000.0,588000000.0,,114000000.0,797000000.0,0.0,1979000000.0,212000000.0,77000000.0,964000000.0,299000000.0,298000000.0,,1020000000.0,1322000000.0,,39000000.0,132000000.0,690000000.0,135000000.0,654000000.0,224000000.0,5257000000.0,0.0,488000000.0,6088000000.0,4033000000.0,3329000000.0,970000000.0,4034000000.0,4034000000.0,2054000000.0,6088000000.0,1437000000.0,1084000000.0,-3317000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q3,,2013-12-28,2014-02-05 16:02:22+00:00,207000000.0,425000000.0,,104000000.0,882000000.0,0.0,1952000000.0,157000000.0,49000000.0,958000000.0,305000000.0,300000000.0,5000000.0,1117000000.0,1299000000.0,,21000000.0,122000000.0,728000000.0,130000000.0,620000000.0,228000000.0,5144000000.0,0.0,533000000.0,6060000000.0,4033000000.0,3342000000.0,984000000.0,4034000000.0,4034000000.0,2026000000.0,6060000000.0,1419000000.0,1042000000.0,-3167000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q2,,2013-09-28,2013-11-06 16:14:49+00:00,219000000.0,577000000.0,,114000000.0,839000000.0,0.0,1884000000.0,153000000.0,22000000.0,967000000.0,318000000.0,300000000.0,7000000.0,1215000000.0,1280000000.0,,22000000.0,155000000.0,694000000.0,114000000.0,602000000.0,202000000.0,4961000000.0,283000000.0,572000000.0,6266000000.0,3990000000.0,3558000000.0,1218000000.0,3991000000.0,3991000000.0,2275000000.0,6266000000.0,1428000000.0,1057000000.0,-2969000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2014.0,Q1,,2013-06-29,2013-08-08 16:16:34+00:00,196000000.0,349000000.0,,82000000.0,940000000.0,0.0,1797000000.0,145000000.0,71000000.0,963000000.0,325000000.0,,9000000.0,1053000000.0,944000000.0,,22000000.0,151000000.0,641000000.0,113000000.0,369000000.0,186000000.0,4791000000.0,271000000.0,411000000.0,5460000000.0,3760000000.0,3084000000.0,1179000000.0,3761000000.0,3761000000.0,1699000000.0,5460000000.0,1432000000.0,520000000.0,-2910000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,FY,,2015-03-28,2016-05-19 16:06:04+00:00,210000000.0,655000000.0,,-165000000.0,500000000.0,0.0,2117000000.0,202000000.0,27000000.0,903000000.0,267000000.0,298000000.0,,1042000000.0,1436000000.0,,45000000.0,116000000.0,715000000.0,131000000.0,615000000.0,281000000.0,5787000000.0,234000000.0,644000000.0,6106000000.0,3890000000.0,3324000000.0,1186000000.0,3891000000.0,3891000000.0,2215000000.0,6106000000.0,1346000000.0,1029000000.0,-3849000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q3,,2014-12-27,2015-02-04 16:09:24+00:00,229000000.0,416000000.0,,-22000000.0,763000000.0,0.0,2089000000.0,209000000.0,132000000.0,917000000.0,273000000.0,300000000.0,,1211000000.0,1454000000.0,,49000000.0,112000000.0,784000000.0,132000000.0,599000000.0,276000000.0,5706000000.0,113000000.0,644000000.0,6344000000.0,4074000000.0,3519000000.0,1258000000.0,4075000000.0,4075000000.0,2269000000.0,6344000000.0,1371000000.0,1011000000.0,-3699000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q2,,2014-09-27,2014-10-30 16:19:58+00:00,255000000.0,641000000.0,,40000000.0,483000000.0,0.0,2056000000.0,212000000.0,56000000.0,940000000.0,283000000.0,300000000.0,,1292000000.0,1411000000.0,,45000000.0,133000000.0,762000000.0,159000000.0,653000000.0,224000000.0,5530000000.0,210000000.0,708000000.0,6398000000.0,4028000000.0,3560000000.0,1283000000.0,4029000000.0,4029000000.0,2369000000.0,6398000000.0,1427000000.0,1086000000.0,-3598000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q1,,2014-06-28,2014-08-07 16:04:14+00:00,260000000.0,357000000.0,,113000000.0,711000000.0,0.0,2017000000.0,213000000.0,96000000.0,963000000.0,293000000.0,300000000.0,,1180000000.0,1363000000.0,,39000000.0,136000000.0,705000000.0,151000000.0,661000000.0,202000000.0,5369000000.0,,658000000.0,6130000000.0,3971000000.0,3321000000.0,1061000000.0,3972000000.0,3972000000.0,2158000000.0,6130000000.0,1446000000.0,1097000000.0,-3528000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,FY,,2016-04-02,2017-05-18 16:10:01+00:00,151000000.0,516500000.0,,-181500000.0,456300000.0,0.0,2257500000.0,57800000.0,33000000.0,917900000.0,243900000.0,597000000.0,,1124600000.0,1583200000.0,,118700000.0,80600000.0,898200000.0,296700000.0,593700000.0,268100000.0,6015000000.0,116100000.0,629400000.0,6213100000.0,3742300000.0,3052700000.0,1198300000.0,3743500000.0,3743500000.0,2469600000.0,6213100000.0,1577200000.0,1271300000.0,-4348700000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q3,,2015-12-26,2016-02-04 16:07:58+00:00,195000000.0,473000000.0,,-200000000.0,527000000.0,0.0,2236000000.0,224000000.0,55000000.0,901000000.0,248000000.0,596000000.0,,1271000000.0,1564000000.0,,38000000.0,80000000.0,949000000.0,138000000.0,647000000.0,269000000.0,6015000000.0,15000000.0,688000000.0,6341000000.0,3803000000.0,3452000000.0,1214000000.0,3804000000.0,3804000000.0,2537000000.0,6341000000.0,1325000000.0,1323000000.0,-4248000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q2,,2015-09-26,2015-11-05 16:03:54+00:00,206000000.0,594000000.0,,-167000000.0,380000000.0,0.0,2199000000.0,212000000.0,16000000.0,906000000.0,255000000.0,597000000.0,,1380000000.0,1519000000.0,,43000000.0,90000000.0,926000000.0,140000000.0,667000000.0,268000000.0,5926000000.0,130000000.0,746000000.0,6443000000.0,3810000000.0,3580000000.0,1278000000.0,3811000000.0,3811000000.0,2632000000.0,6443000000.0,1344000000.0,1354000000.0,-4148000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q1,,2015-06-27,2015-08-06 16:11:33+00:00,207000000.0,390000000.0,,-154000000.0,490000000.0,0.0,2170000000.0,215000000.0,35000000.0,901000000.0,260000000.0,297000000.0,,1270000000.0,1419000000.0,,50000000.0,102000000.0,832000000.0,134000000.0,633000000.0,278000000.0,5808000000.0,155000000.0,661000000.0,6068000000.0,3806000000.0,3304000000.0,1229000000.0,3807000000.0,3807000000.0,2261000000.0,6068000000.0,1345000000.0,1032000000.0,-4018000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,FY,,2017-04-01,2018-05-23 16:32:14+00:00,147700000.0,450200000.0,,-198400000.0,668300000.0,0.0,2308800000.0,79400000.0,29500000.0,904600000.0,219800000.0,588200000.0,,791500000.0,1316000000.0,0.0,125900000.0,62700000.0,982700000.0,131200000.0,541600000.0,280400000.0,5751900000.0,0.0,684700000.0,5652000000.0,3298400000.0,2954500000.0,1159900000.0,3299600000.0,3299600000.0,2352400000.0,5652000000.0,1381500000.0,1192500000.0,-4563900000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q3,,2016-12-31,2017-02-09 07:01:47+00:00,158000000.0,285000000.0,,-223000000.0,928000000.0,0.0,2299000000.0,63000000.0,38000000.0,900000000.0,225000000.0,589000000.0,,984000000.0,1514000000.0,,91000000.0,77000000.0,955000000.0,202000000.0,539000000.0,321000000.0,5997000000.0,0.0,453000000.0,5966000000.0,3609000000.0,3034000000.0,1151000000.0,3610000000.0,3610000000.0,2356000000.0,5966000000.0,1418000000.0,1205000000.0,-4464000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q2,,2016-10-01,2016-11-10 16:03:05+00:00,159000000.0,490000000.0,,-180000000.0,434000000.0,0.0,2284000000.0,59000000.0,20000000.0,936000000.0,235000000.0,597000000.0,,1173000000.0,1564000000.0,,118000000.0,74000000.0,943000000.0,238000000.0,581000000.0,289000000.0,5956000000.0,95000000.0,531000000.0,6067000000.0,3597000000.0,2976000000.0,1217000000.0,3598000000.0,3598000000.0,2469000000.0,6067000000.0,1527000000.0,1252000000.0,-4463000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q1,,2016-07-02,2016-08-11 16:12:36+00:00,192000000.0,338000000.0,,-192000000.0,457000000.0,0.0,2259000000.0,60000000.0,22000000.0,930000000.0,240000000.0,602000000.0,,1242000000.0,1565000000.0,,116000000.0,77000000.0,992000000.0,265000000.0,577000000.0,286000000.0,5952000000.0,90000000.0,619000000.0,6118000000.0,3565000000.0,3002000000.0,1296000000.0,3566000000.0,3566000000.0,2552000000.0,6118000000.0,1551000000.0,1256000000.0,-4454000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,FY,,2018-03-31,2019-05-16 16:39:12+00:00,165600000.0,421400000.0,,-98500000.0,1304600000.0,0.0,2383400000.0,38000000.0,30000000.0,950500000.0,188000000.0,288000000.0,,761300000.0,1186300000.0,124800000.0,86600000.0,79200000.0,1083400000.0,183500000.0,606700000.0,323700000.0,5752200000.0,308200000.0,699400000.0,6143300000.0,3456100000.0,3548400000.0,1587200000.0,3457400000.0,3457400000.0,2685900000.0,6143300000.0,1408600000.0,1098700000.0,-4581000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q3,,2017-12-30,2018-02-08 08:11:32+00:00,184300000.0,295200000.0,,-130600000.0,1175700000.0,0.0,2365100000.0,69800000.0,138500000.0,935000000.0,201500000.0,290300000.0,,825400000.0,1215900000.0,150800000.0,133100000.0,76400000.0,1089100000.0,180300000.0,563800000.0,304800000.0,5751500000.0,298300000.0,862300000.0,6199000000.0,3406200000.0,3533200000.0,1710200000.0,3407500000.0,3407500000.0,2791500000.0,6199000000.0,1449900000.0,1081300000.0,-4579800000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q2,,2017-09-30,2017-11-09 08:57:37+00:00,172800000.0,470300000.0,,-135400000.0,1111600000.0,0.0,2348200000.0,70500000.0,56700000.0,933000000.0,207700000.0,291800000.0,,864600000.0,1240500000.0,,143200000.0,75200000.0,1062000000.0,179500000.0,561600000.0,300300000.0,5874000000.0,298600000.0,507100000.0,6028300000.0,3508300000.0,3324400000.0,1590100000.0,3509600000.0,3509600000.0,2518700000.0,6028300000.0,1463400000.0,928600000.0,-4578500000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q1,,2017-07-01,2017-08-10 16:54:23+00:00,160900000.0,279200000.0,,-164100000.0,830400000.0,0.0,2330400000.0,77500000.0,36600000.0,924200000.0,213700000.0,590400000.0,,859900000.0,1273300000.0,,141400000.0,64700000.0,1019400000.0,174700000.0,581900000.0,299200000.0,5770800000.0,,740500000.0,5814000000.0,3358800000.0,3086700000.0,1216900000.0,3360100000.0,3360100000.0,2453900000.0,5814000000.0,1454000000.0,1237000000.0,-4578300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,FY,,2019-03-30,2020-05-27 08:29:35+00:00,202300000.0,398100000.0,,-103400000.0,584100000.0,0.0,2495100000.0,32100000.0,29400000.0,919600000.0,163700000.0,689100000.0,,817800000.0,1039200000.0,146700000.0,67000000.0,78800000.0,968400000.0,158500000.0,540900000.0,359300000.0,5979100000.0,0.0,1403400000.0,5942800000.0,3287200000.0,3594800000.0,1200100000.0,3287200000.0,3287200000.0,2655600000.0,5942800000.0,1308800000.0,1455500000.0,-5083600000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q3,,2018-12-29,2019-02-07 16:11:02+00:00,169100000.0,304000000.0,,-101300000.0,680500000.0,0.0,2470500000.0,34400000.0,67600000.0,924800000.0,169500000.0,686800000.0,,914500000.0,1079300000.0,152200000.0,76500000.0,88500000.0,1037000000.0,145500000.0,536900000.0,380500000.0,5996300000.0,0.0,1382500000.0,6092000000.0,3352600000.0,3696400000.0,1273700000.0,3353900000.0,3353900000.0,2738100000.0,6092000000.0,1316300000.0,1464400000.0,-5012900000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q2,,2018-09-29,2018-11-08 17:10:11+00:00,202100000.0,432300000.0,,-107800000.0,553100000.0,0.0,2448000000.0,34900000.0,42800000.0,928600000.0,175000000.0,683900000.0,,994600000.0,1130500000.0,124800000.0,67600000.0,80000000.0,996200000.0,160300000.0,563700000.0,359100000.0,5925400000.0,0.0,1319500000.0,6155500000.0,3460700000.0,3693500000.0,1241100000.0,3462000000.0,3462000000.0,2693500000.0,6155500000.0,1331500000.0,1452400000.0,-4804900000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q1,,2018-06-30,2018-08-03 16:03:37+00:00,202700000.0,260000000.0,,-101400000.0,532300000.0,0.0,2426700000.0,37300000.0,45400000.0,928700000.0,181400000.0,288000000.0,,890000000.0,1141700000.0,124800000.0,70700000.0,77800000.0,1016600000.0,162700000.0,560000000.0,342800000.0,5805400000.0,299000000.0,1487700000.0,6035300000.0,3419700000.0,3550100000.0,1563700000.0,3421000000.0,3421000000.0,2614300000.0,6035300000.0,1343500000.0,1050600000.0,-4711000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,FY,,2020-03-28,2020-05-27 08:29:35+00:00,246800000.0,277100000.0,,-118200000.0,1620400000.0,0.0,2595700000.0,84800000.0,65100000.0,915500000.0,141000000.0,396400000.0,,736200000.0,979500000.0,132700000.0,245200000.0,88900000.0,1005500000.0,1623500000.0,1876800000.0,160800000.0,5994000000.0,774600000.0,495900000.0,7279900000.0,2693100000.0,3375200000.0,2092000000.0,2693100000.0,2693100000.0,4586800000.0,7279900000.0,2925200000.0,2494800000.0,-5778400000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q3,,2019-12-28,2020-02-06 16:36:03+00:00,267600000.0,349400000.0,,-118600000.0,1079900000.0,0.0,2566700000.0,32300000.0,69100000.0,917100000.0,146200000.0,396300000.0,,904600000.0,1028200000.0,132700000.0,240600000.0,70600000.0,1140600000.0,1664900000.0,1954400000.0,254200000.0,6292800000.0,298100000.0,828500000.0,7445900000.0,3115200000.0,3448900000.0,1775400000.0,3116500000.0,3116500000.0,4329400000.0,7445900000.0,2968800000.0,2554000000.0,-5625700000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q2,,2019-09-28,2019-11-07 11:11:16+00:00,350300000.0,483200000.0,,-115400000.0,548100000.0,0.0,2544600000.0,33600000.0,60100000.0,913800000.0,152300000.0,396100000.0,,1012500000.0,1011000000.0,132700000.0,97600000.0,79700000.0,1028300000.0,1667100000.0,1970400000.0,267900000.0,6009400000.0,297300000.0,1041400000.0,7228500000.0,2912300000.0,3386700000.0,1736000000.0,2913600000.0,2913600000.0,4314900000.0,7228500000.0,2830800000.0,2578900000.0,-5526300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q1,,2019-06-29,2019-08-01 16:05:40+00:00,351500000.0,290700000.0,,-109200000.0,648400000.0,0.0,2516800000.0,33000000.0,45300000.0,925300000.0,158200000.0,692100000.0,,988600000.0,987000000.0,146700000.0,94300000.0,77900000.0,1194200000.0,1524800000.0,1823200000.0,412700000.0,5878600000.0,,1280700000.0,7343700000.0,3011500000.0,3654100000.0,1591000000.0,3012800000.0,3012800000.0,4330900000.0,7343700000.0,2702600000.0,2739900000.0,-5274700000.0
